global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4439623.273630725	n/a	19710254811763.6	n/a	6616614.786342593	n/a	n/a	43779591230847.44	4121812.2855802537	n/a	16989336517560.314	n/a	4071075.0137006682	7064993.090457573	n/a	n/a	n/a	n/a	-0.1045732956	-0.0780950841	-0.0177398335	0.0791718933	-0.008428385200000001	0.011560943999999998	-0.0441633617	0.0124405917	-0.2874251772	0.0764761879	-0.0969485992	0.1138038637	-0.0766944976	0.0565745684	-0.0311020491	0.0190456295	-0.0191344355	0.0056585106000000005	-0.0563280385	0.062203625199999994	-0.039843161099999996	0.045649548	-0.1634843201	0.057190499699999994	-0.0178356996	-0.1457031791	0.0286940407	-0.061052003099999995	0.0880016772	-0.12611122589999998	0.0983286261	-0.2250118329	0.0204324271	-0.0695251871	0.0952166157	-0.0361465383	0.0126107998	0.0051794818	-0.0104678387	0.055196867000000004	-0.0292068891	0.2804137266	-0.023981189500000003	0.0311068181	-0.1598332931	0.054351034299999997	-0.0840264026	0.0182750616	-0.0303901106	0.0127124592	-0.0497700329	0.0538942299	-0.0608009474	0.027671230699999997	-0.12320301689999999	0.1256458945	-0.0190759385	0.05135817349999999	0.15486131179999998	0.0654116799	-0.0574224065	0.029985687	-0.0978420682	0.0741734054	-0.2484112527	0.0697075722	-0.073985795	0.0738471973	-0.0656712164	0.0076891365000000015	0.1154637225	0.11544472929999999	0.0677441	n/a	n/a	0.00458926308481	0.0699585	n/a	n/a	0.004894191722250001	0.065901	n/a	0.004342941801	n/a	0.0008655429999999998	n/a	n/a	7.491646848489995e-07	0.000844778	n/a	7.136498692840001e-07	n/a	0.00339906	n/a	n/a	1.15536088836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4433224.983422558	-6398.290208167397	19653483753641.934	40938117.58793078	6469772.041666668	-146842.744675925	21562791663.9589	41857950271131.69	4109416.3206625287	-12395.96491772495	16887302496527.555	153659946.24146777	4058044.8706375184	6944307.883883421	1.179289	48.346439	0.2439115500000001	0.13738499999999998	-0.1228199474	0.045097753	-0.107479264	0.0027358295	0.0980939199	-0.0111325376	0.028527682000000002	-0.1289836661	-0.0927130826	0.1810925698	-0.048630075599999996	0.0599549861	0.043717201399999996	0.09388551460000001	-0.0031836175	0.031448602	-0.080738385	-0.0314789244	0.0683592657	-0.11709081380000001	0.0373742513	-0.0099329649	-0.028417741200000006	-0.0608516574	-0.09345452439999999	-0.0767891471	-0.0237560243	7.5289999999999986e-06	-0.0856711352	-0.0045472667	0.0800572496	0.1201788223	-0.199392855	-0.10964460570000001	-0.05089844809999999	-0.1299989763	-0.06872832940000001	-0.100375626	0.0116137571	-0.023682172400000003	0.1311348109	0.1152108391	-0.1407647841	-0.011258173500000001	-0.1276115692	-0.0498721422	-0.0664192616	-0.008540489	-0.055724311	0.0951495046	0.0819953838	-0.0612250411	0.1087436955	-0.0370140158	3.9962e-05	0.0427532225	0.0602725892	-0.07040315	0.075515581	0.041916086	-0.0447711675	-0.09019014630000001	0.0844482528	0.0421939483	0.0584784792	-0.2256446218	-0.1422519341	0.0046611015000000006	-0.0621598071	0.07888922150000001	0.11541307630000001	0.1152422001	-0.0178584	-0.0856025	0.0073277880062500005	0.00031892245056	0.0603812	-0.009577300000000004	9.172467529000008e-05	0.00364588931344	0.0197108	-0.0461902	0.00038851563664	0.00213353457604	-0.000569095	-0.0014346379999999998	2.058186191044e-06	3.2386911902500005e-07	0.000501555	-0.00034322300000000003	2.51557418025e-07	1.1780202772900002e-07	0.00367203	0.00027297	7.45126209e-08	1.34838043209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4454503.844725754	21278.861303196292	19842604502676.523	452789938.36066437	6603507.30300926	133735.26134259257	17885120126.371525	43606308700896.63	4116510.1083934763	7093.7877309476025	16945655472505.67	50321824.37174273	4067764.688751809	7086213.209545302	0.8520780000000001	34.932007	0.13828985000000002	0.0905472	-0.0780432653	0.08561270259999999	-0.0700455494	-0.1130052235	0.020965726599999998	0.028156505099999996	-0.0054946975	-0.0553522621	-0.0297241873	0.1797529048	-0.1008286875	0.0227150936	0.0134443519	0.1646599135	-0.0052232183000000005	-0.0143805528	0.0300460118	-0.0103095175	-0.0663479132	-0.0626637196	0.037585424	0.011917578100000001	0.0068354454	-0.1976077802	-0.1068051339	0.0502056378	-0.0841254243	0.032229798399999995	0.0434762023	-0.0528998267	-0.045793638399999996	-0.0713530327	0.1005311476	0.0169406078	-0.1089731673	-0.013683427	0.1901972699	-0.0193549843	-0.025264921699999998	0.0080419015	0.0668203763	0.0444514583	-0.1615814233	0.0248300914	-0.10159365050000001	-0.027527708199999997	-0.1627160323	-0.028289417	0.0025061423	-0.0283223815	-0.0027162009	0.0626552286	0.0864685442	-0.0591705558	0.0496182717	-0.0408201173	0.1926143751	-0.044976311799999995	0.021822443900000002	-0.14389600800000002	0.0564911855	0.049859283399999996	-0.046759925599999995	0.0232738586	-0.0574986854	0.054878613300000004	0.0392898038	-0.0896273695	-0.0205431626	-0.1042772547	0.1153118061	0.1148374968	0.0585534	0.0764118	0.00583876317924	0.00342850065156	0.06750199999999999	0.0071207999999999905	5.070579263999985e-05	0.004556520004	0.0267749	0.0070641	0.0007168952700100001	4.990150881000001e-05	-0.000153953	0.00041514200000000007	1.7234288016400007e-07	2.3701526209e-08	0.000393484	-0.000108071	1.5482965825599998e-07	1.1679341040999999e-08	0.00324138	-0.0004306500000000003	1.8545942250000023e-07	1.05065443044e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4439600.667480525	-14903.177245229484	19710054086693.52	222104692.00272584	6580460.979398147	-23046.323611113243	531133031.98815566	43302466701381.625	4107360.43082347	-9149.677570006344	16870409708694.36	83716599.63507721	4057541.577264295	7091547.99636801	0.8848889999999999	36.277145	0.18037175	0.108718	-0.0308397069	0.11564814429999999	-0.0062832712	-0.1277758873	0.0884811329	-0.0884925628	0.010074045600000001	0.0380582027	-0.061751547300000015	0.12150539	-0.1220303125	-0.0039682277	0.1599386982	0.10469736269999999	0.011903979299999999	-0.0715005391	0.0296329976	-0.0079177404	-0.0156507354	0.0546685938	0.0321578071	-0.0405865549	-0.0472585326	0.0286086676	0.09899074880000001	0.18440509	-0.0336543329	-0.2000265659	0.0799935416	-0.2197192118	0.0209662926	0.0053917552	0.10073138539999996	-0.0428310591	0.0930894426	-0.13940163490000002	-0.0017937317	-0.0900850375	0.0841755248	-0.016091951599999998	-0.0253220009	0.05911059730000001	-0.1086115315	0.0156276975	-0.0881490498	-0.187841532	-0.1070802511	-0.0405283183	0.06794601730000001	-0.038783169	-0.0196222172	0.0398433888	-0.0577513874	0.017845456000000003	0.0327291573	0.06625738889999999	-0.061066293099999995	0.12114114460000001	-0.1299086915	-0.1526307697	-0.2166764485	0.0216291255	-0.1107041424	0.1266557719	-0.049552051500000006	0.018832599	-0.0341712423	-0.0532483395	-0.1836760304	-0.0253669899	0.1151599564	0.11423132949999999	-0.00256535	-0.06111875	0.0037355016015625	6.581020622500002e-06	0.07021849999999999	0.0027164999999999967	7.379372249999983e-06	0.0049306377422499974	0.0973646	0.07058969999999999	0.009479865333160002	0.004982905746090001	0.000377659	0.000531612	2.82611318544e-07	1.4262632028100002e-07	0.00032411	-6.937399999999998e-05	1.050472921e-07	4.8127518759999966e-09	0.00355933	0.00031795	1.010922025e-07	1.26688300489e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4519320.167200554	79719.49972002952	20424254773665.645	6355198635.611789	6988613.15625	408152.1768518528	166588199468.90613	48840713847710.58	4153479.234292725	46118.8034692551	17251389749700.885	2126944033.4357762	4104696.161992146	7840014.392475604	1.479507	60.654255000000006	0.276242005	0.15565199999999998	0.2093300333	0.007674459499999999	0.13380630640000002	-0.013515520900000001	-0.18963743460000002	-0.010420307299999999	0.0692456655	0.049265698200000006	-0.0305724279	0.1565646316	-0.1772599755	0.191991723	0.06255529929999999	-0.0173100702	-0.0639121073	-0.040483114300000005	-0.023706559199999998	0.046796083499999995	0.1242597309	-0.1366194025	-0.0278079518	0.0062275565	0.0850018705	0.069645685	-0.072552493	0.0939077624	-0.1245795949	-0.0131316922	0.1206584278	0.13263509210000002	0.0796155517	0.0550487939	0.1049563731	0.0297449653	-0.1539873765	0.0934879133	0.1194962334	0.1924972284	0.0230853977	-0.0659063503	-0.0552368538	0.048932868899999996	-0.1378216058	0.045972689000000004	-0.2632043955	-0.049218197000000005	0.0157975537	0.039815239	0.0532304898	0.0257066435	0.0389958666	-0.1380646519	0.10552883689999999	0.0714411656	0.037183618599999996	-0.0561571809	-0.07283507730000001	-0.0808366549	-0.023408526000000002	-0.11711442890000001	0.0823900169	-0.1616859561	-0.0903413253	0.0303956632	0.024937312599999997	0.039254987400000003	0.061691540499999996	-0.1337071816	0.1432802027	-0.07170656	0.11495759369999999	0.1134247617	0.0773123	0.07987765	0.006380438969522499	0.00597719173129	0.0400892	-0.030129299999999987	0.0009077747184899996	0.0016071439566400002	-0.008644219999999998	-0.10600882	7.472253940839995e-05	0.0112378699177924	-3.68927e-05	-0.0004145517	1.7185311197289e-07	1.36107131329e-09	0.00027958700000000003	-4.452299999999998e-05	7.816889056900003e-08	1.9822975289999982e-09	0.00281388	-0.0007454499999999999	5.556957024999998e-07	7.9179206544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4453879.387721267	-65440.779479287565	19837041600368.363	4282495618.856744	6712641.618055556	-275971.5381944441	76160289893.40749	45059557492451.52	4102701.135870381	-50778.098422343835	16832156610272.115	2578415279.389239	4054645.022669687	7259034.8553133365	1.610273	66.015198	0.273453655	0.152198	-0.0158314784	-0.1353725585	0.047401866200000004	0.1117727266	0.1055358736	0.09873690439999999	-0.1182239244	0.011949676999999999	-0.21349529239999998	-0.0024248360999999997	-0.0169250102	0.0635419314	0.0910983279	0.093272668	0.0405931292	-0.29220070989999997	-0.07682747	-0.028478226699999998	0.124439613	-0.0057810612	-0.0618247249	-0.0302472662	0.0544262915	0.037668439500000005	-0.014551326699999999	0.0643808288	-0.17485260030000002	-0.007611041	-0.1358983487	0.0563309184	0.0816415346	-0.0054805627	0.0055679643000000004	0.09790066480000001	0.0570460033	-0.0081388984	0.0376054997	-0.09900798960000001	-0.10372322140000001	0.10461987310000001	-0.022997981600000002	0.1896893266	0.0528221757	-0.10839116730000001	-0.0894165768	-0.09016473289999999	-0.1137585784	-0.11352502029999999	0.2649271474	0.0886484064	0.0762440826	-0.077775388	-0.0329813456	0.0867020151	0.0390577304	-0.015276671499999997	-0.0369628919	-0.0238233739	-0.0130009281	-0.1311095907	0.0137124979	-0.1284374292	0.1409153785	-0.0436455782	-0.0654706124	-0.02819611	0.0861966391	0.0336408839	0.0023411347	-0.027781420600000002	0.1147048067	0.1124192083	0.0248024	-0.052509900000000005	0.00275728959801	0.0006151590457600001	0.0489194	0.008830200000000003	7.797243204000005e-05	0.0023931076963600003	0.106704	0.11534822	0.011385743615999998	0.013305211857168398	0.000783101	0.0008199937	6.7238966803969e-07	6.13247176201e-07	0.00107275	0.0007931629999999999	1.1507925625e-06	6.29107544569e-07	0.00313603	0.0003221500000000002	1.0378062250000012e-07	9.8346841609e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4463286.233103726	9406.845382459462	19920923998613.25	88488740.0494989	6615146.825694445	-97494.79236111137	9505234537.536222	43760167525495.29	4120828.538216117	18127.40234573558	16981227841376.38	328602715.80417985	4069023.2463712255	7192460.396653502	1.252615	51.352535	0.21570324	0.131114	-0.07516250719999999	-0.0224357419	-0.0797921846	0.040597705899999996	0.0067630765	0.0352962313	-0.057941495	-0.0597114905	-0.0875326511	0.1183926417	-0.15311775560000002	-0.012820498100000001	0.0623528603	-0.0306258523	0.058511611399999996	0.023808578599999998	0.0096180946	0.0227803007	0.1571736874	-0.0797649966	0.06545542139999999	0.09977563619999999	-0.1149455794	0.008987906700000001	-0.0113372653	-0.0743642686	0.2167329973	0.0202518143	0.019230238400000002	-0.1339103123	0.04490479940000002	-0.0791217102	0.09373442289999999	0.057599269	0.0155860942	0.195566505	-0.0195406321	-0.010583764099999999	-0.0307747397	0.0703286196	0.0622871082	0.1068465693	-0.113483665	0.1078593726	-0.0864716781	-0.08945632769999999	0.042531143	-0.041845647	-0.0202018698	0.0063857927	0.0693982048	-0.1499982086	0.0507537425	-0.053908189	-0.0938334747	0.0763334931	0.0042790122	0.0190493863	0.0378006048	0.08182568330000001	-0.0944491971	0.2060036411	0.0020404608	0.060130261500000004	-0.1093867237	0.1318091831	0.0611412411	-0.0146050644	0.1936154675	0.0156726524	0.1144017065	0.1112164334	0.034247900000000005	0.009445500000000006	8.921747025000011e-05	0.0011729186544100006	0.0492862	0.0003667999999999935	1.3454223999999525e-07	0.00242912951044	0.00972501	-0.09697899	9.45758195001e-05	0.009404924501420095	-0.000202894	-0.000985995	9.72186140025e-07	4.1165975236000004e-08	0.000313726	-0.0007590239999999999	9.8424003076e-08	5.761174325759998e-07	0.00270281	-0.0004332200000000002	1.8767956840000016e-07	7.3051818960999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4470401.419280747	7115.186177020893	19984488849507.32	50625874.33366919	6423318.266782408	-191828.5589120369	36798196014.26883	41259017556380.56	4129075.8195864605	8247.28137034364	17049267123893.6	68017650.00161728	4078818.830703516	7122319.771640442	0.977638	40.079514	0.15307749	0.0930344	-0.06763088269999999	0.0599030208	-0.1056215897	-0.07483927900000001	0.0337780327	-0.08425748029999999	0.0964221453	-0.0400208242	-0.1414446155	0.0892452545	-0.11062551720000001	0.053613494299999995	0.0833678979	0.0554810503	-0.0198942686	-0.010107861800000001	0.0620695245	0.0533728672	0.052113915499999997	0.0631660739	0.0146681675	0.0193694075	0.1548216858	-0.0921912032	-0.0329753262	0.0175631019	0.0127609531	-0.0326888383	-0.0731769811	-0.0415190276	-0.06661904910000001	0.0125447115	-0.0841742449	-0.0277849664	-0.11110142220000001	-0.0427915824	-0.0527259817	-0.0373887766	0.0835150498	-0.0922022052	0.0358453389	0.1493782199	-0.0597126764	0.0407305238	-0.1140700664	-0.0816863473	-0.0736963393	0.007203570500000002	0.0177559589	-0.0683106616	-0.016086075800000002	-0.0558724293	-0.0552128874	-0.0338359389	0.0821806113	-0.1683758878	0.0639418144	-0.0416243091	0.0017950472	-0.0338839939	-0.0116648259	0.09269269289999996	-0.0185282063	-0.0742235162	0.015102196399999997	-0.1335894665	0.00020587490000000002	-0.0512749653	-0.013351504699999999	0.1525691536	0.1140484259	0.10981854710000001	0.0064476	-0.02780030000000001	0.0007728566800900004	4.157154576e-05	0.0565409	0.007254700000000003	5.263067209000004e-05	0.00319687337281	0.0842575	0.07453249	0.00709932630625	0.005555092065600101	0.000293034	0.0004959280000000001	2.459445811840001e-07	8.586892515600001e-08	0.000482178	0.00016845200000000006	2.3249562368400002e-07	2.837607630400001e-08	0.00290823	0.00020542	4.21973764e-08	8.4578017329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512870.171959526	42468.75267877896	20365997188962.0	1803594954.0912945	7033427.811111111	610109.5443287035	372233656080.9783	49469106774111.23	4169266.2874397375	40190.46785327699	17382781375581.533	1615273706.2652912	4119082.925379005	7583732.533726833	1.329915	54.521553	0.19524876	0.123541	0.1286617978	0.12416768480000001	0.11701647529999999	-0.0671446183	-0.19831463859999998	-0.1520266737	0.045459100499999995	-0.1274413973	-0.122924503	0.2192481121	0.0998261768	0.0446748913	0.0123632174	0.0141350395	0.10866708380000001	-0.0075041325	0.0826164155	0.0193776902	-0.0348626659	0.0403940329	0.0763688419	-0.18132022579999998	0.0266420306	-0.0677125847	-0.11820056220000001	0.0207962683	0.20555943850000002	0.0343377453	0.13699186160000001	0.062421085700000004	0.0336607771	-0.016265549299999998	-0.0363203795	0.0844951371	0.0385593309	0.0140076456	-0.19176862690000002	0.1891800143	0.1616054569	-0.0381383534	0.1488386038	0.1559990345	-0.15026737199999998	-0.1410381072	-0.0315121483	0.0075826555	0.0132214899	-0.0930896865	-0.0489840306	-0.09291819800000001	-0.034250987000000004	0.0143007066	-0.029946376	-0.1084766721	0.12343181369999999	0.0783504993	0.0339538264	-0.20315904850000002	-0.08196984269999999	0.1622909276	-0.0337051472	0.0231619581	-0.0919085065	0.0753120047	0.0209806715	0.0648718576	0.082182436	0.0759130241	0.0674175367	0.17021021879999998	0.1136451198	0.1082280018	0.00210219	-0.004345409999999999	1.8882588068099994e-05	4.4192027960999985e-06	0.0433951	-0.0131458	0.00017281205763999998	0.00188313470401	-0.0119969	-0.0962544	0.00014392560961	0.00926490951936	-0.000563565	-0.000856599	7.337618468009998e-07	3.17605509225e-07	-0.000241436	-0.0007236139999999999	5.829134209599999e-08	5.23617220996e-07	0.00285838	-4.984999999999972e-05	2.485022499999972e-09	8.1703362244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4490005.632977959	-22864.538981567133	20160150584173.8	522787142.83960325	6785446.138541668	-247981.67256944353	61494909930.33868	46042279299050.03	4131736.8879752895	-37529.39946444798	17071249711455.73	1408455824.1621087	4081302.0356965037	7418805.008744985	1.5293709999999998	62.698524	0.24810121	0.13640600000000005	0.0690544938	-0.10818404529999999	0.0951586888	0.083235854	-0.0513233283	0.0846624165	-0.1602479228	-0.1099152484	-0.1317598759	-0.0866093515	-0.079998757	-0.0136845032	0.2964756019	-0.10047016310000001	-0.013709416399999999	0.006409619300000001	-0.0189245445	0.0062290301000000005	-0.10245583609999999	0.0555897977	-0.0287729141	0.1043290964	0.10162227119999999	-0.0427416412	-0.1497278443	-0.12628458310000001	0.0099250113	-0.0564286613	-0.0496554228	-0.025178776400000002	-0.012121944099999999	-0.1072019726	-0.0151150846	0.0971835805	-0.0331459449	0.030228536299999997	0.0135345043	0.0520514974	-0.0845416108	0.1527325604	0.0952984061	0.11061099710000001	0.13164102	0.0096414625	-0.0474094895	-0.2999642834	0.08847439	0.0637647418	0.0431532686	-0.0071015039	-0.0624256488	0.0899636971	-0.0201053402	-0.0276678947	-0.0497991616	-0.1521511844	0.0394834422	-0.11204424029999999	0.17306787629999998	-0.0020431261999999998	-0.0331095093	0.0425087497	-0.0051865244	-0.08490522619999999	-0.1036929339	0.0018087301000000002	0.0747461291	0.0200634877	0.0323215019	-0.0102075418	0.11319196529999999	0.1064475877	0.0274143	0.025312109999999995	0.0006407029126520997	0.0007515438444899997	0.0381795	-0.005215600000000001	2.720248336000001e-05	0.0014576742202499998	0.0721049	0.0841018	0.00519911660401	0.007073112763240002	0.000681756	0.0012453210000000002	1.5508243930410003e-06	4.64791243536e-07	0.000577767	0.0008192029999999999	3.33814706289e-07	6.710935552089997e-07	0.00225347	-0.0006049100000000003	3.6591610810000023e-07	5.0781270409e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
