global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4637186.62836259	n/a	21503499826264.81	n/a	6605602.8837548625	n/a	n/a	43633989457870.57	4145126.702082606	n/a	17182075376318.225	n/a	4088156.213029813	7113767.334745177	n/a	n/a	n/a	n/a	-0.111287013	-0.055647950599999996	-0.1368965904	0.0091643678	-0.0831988554	0.0507169558	-0.0420705249	0.0251886357	-0.0172373717	0.10473849730000001	-0.0496613317	0.0961757174	-0.04606448	0.0455139595	-0.0810121491	0.0802902004	-0.0975749385	0.043486967	-0.0455589174	0.0402761595	-0.0093970886	0.06262302780000001	-0.1313747915	0.0435666485	-0.0699759421	-0.011175011299999999	0.0793398149	0.08269245730000001	-0.0346947829	0.051058314900000006	-0.0637546026	0.156175142	-0.1512006491	0.0100689076	-0.0026620757	0.0409001862	-0.0842889852	0.0545676964	-0.0442859794	0.023600931699999998	-0.0198267212	0.1079542459	0.0269776323	-0.0804532164	0.0559130838	-0.0600665295	0.089727389	-0.0186903819	0.1031389744	-0.0681773516	0.0598729671	-0.0685119496	0.0110722456	-0.06306024730000001	0.12278722460000001	-0.0668963363	0.0800894112	-0.0055131767000000005	-0.01309758	-0.0938863611	-0.038550833	0.0236465609	-0.092073581	0.14896732099999999	-0.1379924938	0.0211715865	-0.0161249665	0.1154637225	0.11544472929999999	0.0646804	n/a	n/a	0.00418355414416	0.0602779	n/a	n/a	0.00363342522841	0.0500236	n/a	0.00250236055696	n/a	0.0	n/a	n/a	0.0	-0.00024096	n/a	5.80617216e-08	n/a	0.0010288	n/a	n/a	1.0584294400000002e-06	0.0	0.0	0.0
4651041.883869162	13855.255506571382	21632190605505.203	191968105.15237665	6690476.1502918275	84873.2665369641	7203471372.6545515	44762471117623.75	4159789.5102492687	14662.808166662695	17303848769579.852	214997943.33235028	4104204.458840265	7233614.9127274435	0.917742	40.674328	0.17203155	0.115876	-0.046652035099999996	-0.08814680150000001	-0.0484110873	-0.1137401051	-0.0400140761	-0.1263532772	0.0520482043	0.128889046	0.046533893300000004	0.0845237691	0.058974618	-0.0423683233	0.0043981164	0.0331265143	-0.012533915500000001	0.1294653738	-0.06264095830000001	0.0405363529	-0.0252099163	-0.0009641924	0.0476182566	-0.1369869839	-0.054631892300000005	0.0731690534	-0.0359138302	-0.0270039177	0.017627391399999998	-0.07301399780000001	-0.0363044331	0.09400478890000001	0.0908414769	-0.0768857667	0.1608979025	0.1947593984	-0.0922511808	-0.16259417880000002	-0.0445377126	-0.1262485984	0.054870322400000004	0.1177900235	-0.0386823949	0.07729379480000001	-0.010948961	0.0709371713	-0.0456080133	-0.0069923904	0.10466124130000001	0.06645040740000001	0.08829212	-0.053589749299999996	0.022568562099999998	0.069230203	-0.0883244941	0.09882339849999999	0.027885211899999998	-0.08842420990000001	0.0224888944	-0.0528753102	-0.1164197033	0.045209709800000004	-0.0514956296	0.12286397060000001	0.0838970933	-0.0616360436	0.17603953719999998	0.1909574466	0.1875184879	0.11541307630000001	0.1152422001	-0.0455745	-0.1102549	0.01215614297401	0.0020770350502500004	0.055869399999999986	-0.0044085000000000105	1.943487225000009e-05	0.003121389856359999	0.0790228	0.028999200000000006	0.00624460291984	0.0008409536006400003	-0.000402946	-0.000402946	1.62365478916e-07	1.62365478916e-07	-0.000138477	0.00010248299999999999	1.9175879528999998e-08	1.0502765289e-08	0.00109075	6.194999999999985e-05	3.837802499999982e-09	1.1897355624999998e-06	0.0	0.0	0.0
4700320.551705169	49278.66783600673	22093013288781.98	2428387103.6914845	7168094.576848249	477618.4265564214	228119361386.2317	51381579862641.27	4179923.0288267774	20133.51857750956	17471756526916.428	405358570.31092256	4126284.9222457656	7778026.492269821	1.2428860000000002	55.084702	0.22556502	0.135848	0.1347636223	0.0022050566	0.1291217942	-0.0213364706	0.1589452275	-0.100120381	-0.12260095509999999	-0.0118291507	-0.1294716677	0.10108946070000001	-0.0881631044	-0.059663328499999994	-0.006020666700000001	0.0929459884	0.0961416378	0.027774087000000003	-0.1083312466	0.0752570116	0.0828515519	0.0194069046	-0.0804943555	0.0537343058	-0.0576218115	0.18715320670000002	0.015914419699999998	0.0424889516	0.10373312679999999	-0.020046700900000002	0.0138592424	0.043046512	-0.047314333	0.09352591880000001	0.0110914158	-0.1126307669	-0.044052517400000005	-0.1126301683	0.1612010958	-0.101747986	-0.130561173	-0.0225300871	0.0810680781	0.1014908132	0.0909788583	-0.0434467694	-0.1016775945	-0.0987179076	-0.0394472742	0.0966925543	0.09567262929999999	-0.0567107124	-0.0650163741	-0.0735801409	0.0828944554	-0.0469214504	0.0230791448	-0.202869555	-0.014403571200000001	0.0514529292	-0.0692120217	-0.0445413528	0.039826774100000004	0.0266790727	-0.0678930822	0.0797066038	-0.0139468756	-0.0829805772	0.1224130062	0.1153118061	0.1148374968	0.0690029	0.1145774	0.013127980590760004	0.004761400208410001	0.0362553	-0.019614099999999992	0.0003847129188099996	0.0013144467780900006	0.00805288	-0.07096992	6.48488762944e-05	0.005036729544806401	-0.000117994	0.000284952	8.1197642304e-08	1.3922584035999998e-08	-0.000247577	-0.00010910000000000002	6.129437092899999e-08	1.1902810000000005e-08	0.00107673	-1.4020000000000006e-05	1.965604000000001e-10	1.1593474928999998e-06	0.0	0.0	0.0
4668194.985063752	-32125.5666414164	21792044418574.367	1032052032.0320864	6916921.409046693	-251173.16780155612	63087960223.4687	47843801778928.48	4157219.8568829927	-22703.171943785626	17282476938462.25	515434016.30909467	4102807.556969902	7375530.109205048	1.357621	60.169739	0.16901577	0.09392130000000004	-0.05291333559999999	0.1388453983	0.038643222000000005	0.1117165242	-0.0377939192	-0.0279653648	-0.1389664619	0.0942353128	-0.13071801759999999	-0.1956179037	0.0109467503	0.1612290634	-0.06796178139999999	-0.027732954	-0.0669959137	0.2042042471	-0.0823692105	0.08451859199999999	0.0070789512	-0.054736619800000004	0.0432882963	0.0585809996	-0.1073522785	0.1288789716	0.113509383	0.15014357009999998	-0.0252294146	0.0787803832	-0.0033326868	0.187258764	-0.0245504644	-0.040313595	-0.0534565928	0.0954727633	0.06367285889999999	0.1017012541	-0.0373929775	-0.0181502309	-0.1401581589	0.0851888654	0.17629838539999998	-0.1347205757	-0.022627297799999998	-0.0317920666	0.18418616059999998	0.0012598903	0.1792062566	0.065276254	0.10266935640000001	-0.1193384325	-0.0133704546	0.045567886200000005	0.0313159162	-0.0666845224	0.1075015832	-0.1327640255	-0.06269271	0.1607758727	0.0682982469	0.004123342	-0.055074007300000005	0.1597853566	-0.0784548182	-0.0347864367	-0.0488700611	0.1281869912	-0.1209733034	0.1151599564	0.11423132949999999	0.0656955	-0.003307400000000002	1.0938894760000014e-05	0.004315898720250001	0.0454461	0.0091908	8.447080463999997e-05	0.00206534800521	0.07169199999999999	0.06363912	0.005139742863999999	0.0040499375943744	0.000714114	0.0008321079999999999	6.924037236639997e-07	5.099588049959999e-07	0.000576964	0.000824541	3.32887457296e-07	6.79867860681e-07	0.00127765	0.00020092000000000005	4.036884640000002e-08	1.6323895225e-06	0.0	0.0	0.0
4660297.422640567	-7897.562423185445	21718372067470.31	62371492.22811076	6609107.274319068	-307814.1347276252	94749541538.11658	43680298963457.22	4152310.7120658206	-4909.144817172084	17241684249536.562	24099702.83596753	4094966.125318528	7278006.851413793	1.344258	59.577484	0.2777239	0.140225	-0.0709332558	-0.054817026100000006	-0.1274692772	0.0096397828	-0.10091893810000001	-0.143547917	-0.0048338821	0.0284667859	0.0518635497	0.0435021225	0.05313848	-0.0019144379	0.11654920839999999	0.0289530436	0.047432324500000005	0.14581193550000002	0.010510726100000001	0.0560357839	0.021861293599999998	0.0220470624	0.0344350328	0.0689783466	-0.13033665490000002	0.03070731	-0.1162174626	-0.006865196600000001	0.06771185240000001	0.157598891	-0.0244490374	-0.0533629047	-0.1096255987	0.1666013613	0.08301435389999999	-0.0999231194	0.1555811579	-0.0716796768	-0.10854418789999999	-0.14250679230000002	-0.0072798012	0.0391872095	-0.06474486389999999	0.0279240856	-0.06305446070000001	-0.028380587999999998	-0.0804217698	0.0536879579	0.0826874075	0.1287852686	-0.0018912753	-0.0743205272	-0.0183494178	-0.038290373100000004	-0.009171141800000001	-0.06555352219999999	0.131316765	-0.048438280599999994	0.1316019092	0.0038752433	0.0390434648	-0.12468406859999999	-0.066041386	-0.08950758560000001	-0.11598635980000001	0.15180698880000001	0.0894923306	-0.0580882892	-0.013305501499999999	0.11495759369999999	0.1134247617	-0.0322873	-0.0979828	0.009600629095840002	0.00104246974129	0.06484780000000001	0.019401700000000008	0.0003764259628900003	0.0042052371648400024	0.0543246	-0.01736739999999999	0.00295116216516	0.0003016265827599997	-0.0007254439999999999	-0.001439558	2.0723272353639995e-06	5.262689971359997e-07	-0.000284408	-0.000861372	8.0887910464e-08	7.419617223840001e-07	0.00183616	0.0005585100000000001	3.1193342010000016e-07	3.3714835456e-06	0.0	0.0	0.0
4703187.424756607	42890.002116040334	22119971952388.684	1839552281.5139441	7025600.018725681	416492.7444066135	173466206143.3527	49359055623118.29	4175775.0930078486	23464.380942028016	17437097627384.707	550577172.9926076	4122158.173872506	7539066.640192153	1.026251	45.483437	0.20364816	0.11409	0.0305995483	-0.10812038630000001	0.0161607823	-0.1261971704	0.0558938055	-0.019681063500000002	-0.0528734883	-0.0182686776	0.0105568432	0.1557517049	-0.029735654500000007	0.0346839127	-0.0349672603	-0.0791873454	0.000151614	0.1029924925	-0.17385773010000002	-0.0371834187	-0.1244004063	-0.1634380828	0.0246646174	0.1707305847	0.060443927	-0.0188017078	0.0042180733	-0.0232073971	0.0110986624	-0.0429792476	-0.016610891699999998	0.018790671999999998	-0.0339349665	0.0693980102	-0.0053901547	0.1659137298	-0.1380609323	0.060154900899999995	0.057330338499999994	-0.0207582384	-0.04759508900000002	-0.0394617202	-0.045318507300000005	0.1388094698	0.0742838995	0.0177098926	0.067344145	0.044560738899999994	0.10703498630000001	0.0611641217	0.1508702867	0.0712722647	0.1252451456	0.1409689853	0.1376989998	-0.156412716	-0.030978721600000002	0.0302577825	-0.0069216077	-0.0191166038	-0.0336430148	0.0125757241	0.0267682717	-7.7346e-05	-0.049318152999999997	0.059353449	-0.0019236947	0.09780341710000001	0.0323557684	0.1147048067	0.1124192083	0.0596782	0.0919655	0.008457653190249999	0.0035614875552399993	0.0573504	-0.007497400000000008	5.621100676000013e-05	0.0032890683801600003	-0.00216731	-0.05649191	4.6972326361e-06	0.0031913358954481	-0.000249652	0.0004757919999999999	2.263780272639999e-07	6.232612110399999e-08	-0.000234433	4.9975000000000015e-05	5.4958831489e-08	2.497500625000001e-09	0.00140806	-0.0004281000000000001	1.8326961000000004e-07	1.9826329636e-06	0.0	0.0	0.0
4684494.7733469	-18692.651409707032	21944491281514.426	349415216.72482234	7031661.844114786	6061.825389104895	36745727.04799672	49444268289979.75	4172106.4073871407	-3668.685620707925	17406471874560.836	13459254.183589095	4116101.329156478	7529516.73862323	1.121208	49.691917	0.194689695	0.111744	0.0790793857	0.0187046355	0.09914651220000001	0.0243219777	0.062154522999999996	-0.013489571899999999	-0.027344195800000002	0.2473994095	0.1533631562	0.0563185575	-0.1544077085	-0.0413611225	-0.07283049330000001	0.0474891725	-0.0406386473	-0.0001848622	-0.0321304106	0.08491774949999999	-0.0089739834	-0.0362999115	0.038118059100000004	0.032529305099999996	0.0264814664	0.0751751023	0.0166304841	0.0793251136	0.0232713151	-0.0839404906	0.1209673895	-0.09680012019999999	-0.10120809019999999	0.019674098	-0.0170065355	0.0236580368	-0.0340120263	0.205956398	0.06262086830000001	-0.0144225185	-0.0142627573	0.2576104291	-0.1214526502	0.017285651000000003	0.1777665391	0.0224277974	-0.0156662958	-0.069644915	0.0107652248	-0.0414398794	0.0504551862	-0.0768115088	0.028140667	0.0542702299	0.0053942768	-0.020844928999999998	-0.014053369	-0.0661058048	0.0155280917	0.0993708893	0.0158379768	0.0118737252	0.1826573356	-0.09313969050000001	-0.0435083563	-0.0114327849	0.0080392556	-0.048601276	-0.145895117	0.1144017065	0.1112164334	-0.00354949	-0.06322768999999999	0.0039977407827360995	1.25988792601e-05	0.050581	-0.006769400000000003	4.582477636000002e-05	0.002558437561	0.0811062	0.08327351000000001	0.0065782156784400005	0.006934477467720103	0.00025653	0.000506182	2.5622021712399995e-07	6.580764089999999e-08	-2.14931e-05	0.0002129399	4.6195334760999994e-10	4.5343401012009984e-08	0.0012988	-0.00010926000000000012	1.1937747600000028e-08	1.6868814399999997e-06	0.0	0.0	0.0
4695484.85589584	10990.082548939625	22047578031947.176	120781914.43250725	6841520.72811284	-190141.11600194595	36153643994.465454	46806405873197.65	4175195.6665613726	3089.259174231905	17432258854072.865	9543522.245575994	4118790.378809716	7427769.80043869	1.278041	56.642773	0.178251875	0.10853	-0.0493567302	0.1300817597	-0.0050652057	0.1122767682	0.0498231097	-0.0026212107	-0.0264375214	-0.0253643492	-0.1010530437	-0.11888587279999999	-0.0522760406	0.09658350140000001	0.15849840269999999	0.0328281464	-0.0896215615	0.0350478457	-0.09551386960000001	0.026522123999999998	-0.06397255190000001	-0.0254860545	0.1018576966	0.11972006939999999	-0.0288861201	-0.0004736547	0.0735263988	-0.1559407488	0.0360940169	-0.0303632547	0.010059728399999999	-0.028727771099999997	0.09488393839999999	0.0281961907	0.003377318	0.0761285051	-0.027254447200000004	0.0075458268000000005	0.045358015999999994	-0.0034370432	-0.0318522465	-0.013119602900000001	0.1084056808	-0.0960790825	-0.037502699	-0.1885321644	-0.0221306068	0.08201003429999999	0.0680847476	-0.037697099399999996	0.098727157	-0.0319638694	0.045212535899999996	0.0749645833	-0.0165014125	-0.14899399359999999	0.0513277121	-0.0021340725	-0.0882738155	-0.1224289207	-0.010895788100000001	-0.0583640416	0.0180569985	-0.014983623100000001	0.1008100942	0.0411393229	0.0104146348	0.07306836309999999	0.0003480442	0.1140484259	0.10981854710000001	0.06172100000000001	0.06527049	0.0042602368648401	0.003809481841000001	0.041551	-0.009030000000000005	8.154090000000006e-05	0.0017264856009999998	-0.00110146	-0.08220766	1.2132141316000002e-06	0.0067580993626756005	3.87084e-05	-0.0002178216	4.744624942655999e-08	1.4983402305600002e-09	7.27098e-05	9.420290000000001e-05	5.2867150160400005e-09	8.874186368410001e-09	0.00117595	-0.00012284999999999987	1.5092122499999968e-08	1.3828584025000002e-06	0.0	0.0	0.0
4667051.561285237	-28433.294610602785	21781370275694.97	808452242.4133332	6608500.555690661	-233020.17242217905	54298400755.66204	43672279594563.77	4154271.819660731	-20923.846900641453	17257974351627.28	437807369.12148285	4096665.3446134506	7184236.643164992	1.068107	47.338482	0.16125745	0.104678	-0.10182348529999999	0.0015221570000000001	-0.1093259566	0.0495843429	-0.0822828633	0.0266507148	0.0206870303	0.0836731863	0.0151613675	0.0029709483000000003	0.0855488068	0.0083771743	-0.038944786	0.06279577089999999	-0.040127845499999995	0.0840707303	-0.0208622736	-0.0400070639	-0.13146013550000002	0.1597900229	0.0449042682	0.0843017982	0.0722240864	0.0936926891	-0.02544631	0.005241931	0.2626485644	0.0795166675	0.0151641746	-0.11118215039999996	-0.0085067409	-0.0421543376	0.0056638049	0.008406495699999999	0.0333399658	0.10505374	-0.0885843585	0.0280885137	0.0194931099	0.08618483730000001	-0.0104403274	0.018644806899999998	-0.08925346740000001	0.028505082999999997	-0.0008501988000000001	-0.0712806873	0.10203273619999999	0.0041945782	0.025195966099999998	0.0190835102	0.12461395800000001	-0.1006647532	-0.1211339124	-0.12223270259999999	-0.0709990864	-0.08702212570000001	0.023090708199999997	0.0757899676	-0.1007534766	-0.24666380010000002	-0.00010300149999999999	-0.1187553061	0.026241512	-0.0338970748	0.018302809399999998	-0.0289674469	-0.10423629289999999	0.1136451198	0.1082280018	0.0208688	-0.040852200000000005	0.0016689022448400006	0.00043550681344	0.0503593	0.008808300000000005	7.758614889000009e-05	0.00253605909649	0.08831179999999997	0.08941325999999998	0.0077989740192399935	0.007994731063827594	0.000464419	0.0004257106	1.8122951495236004e-07	2.1568500756100007e-07	8.936299999999999e-05	1.665319999999999e-05	7.985745768999998e-09	2.773290702399997e-10	0.00117464	-1.3100000000000264e-06	1.7161000000000692e-12	1.3797791296e-06	0.0	0.0	0.0
4714574.152327831	47522.59104259405	22227209437797.684	2258396659.4016404	6929767.563959144	321267.008268483	103212490601.78152	48021678490500.25	4182318.697048877	28046.87738814577	17491789683684.615	786627331.2256827	4127623.5370006016	7501907.772752379	1.177051	52.166878	0.1975926	0.107062	0.0122951753	-0.1221384789	-0.0016215557999999998	-0.1173343614	0.0392646425	-0.0918071018	0.0185058839	-0.0033368314000000003	0.12748092689999999	0.0828302397	0.029661141800000002	0.10291396189999999	-0.0058416201	-0.024640446400000002	-0.0121431845	-0.0150384679	-0.1243164385	0.0652556762	-0.1496350944	-0.0538319432	0.0590570767	-0.1323604819	-0.0539743878	0.156012785	0.047299002	-0.11969800470000001	-0.011500244599999999	-0.0814633058	-0.07965735139999999	0.0107086645	0.1476615013	-0.0482147533	-0.0027185846000000002	0.0768541311	0.0734604841	-0.1059260267	0.0365894626	-0.0968047801	0.02472044	0.0022801911	-0.1339004439	0.0518779721	-0.0207131767	-0.00963145	0.0813849398	0.0340815662	-0.0111218153	0.0004939983	0.1375279445	-0.040975869	0.1580158494	0.1306105836	-0.0517507966	0.09059738390000001	0.0315705309	-0.1641178835	-0.0724470684	-0.11083891050000001	-0.0684639186	0.0540374514	-0.060980789699999996	0.0466271507	0.1411957339	-0.0436098471	-0.0095323649	0.1144138909	0.0391110229	0.11319196529999999	0.1064475877	0.011243800000000002	-0.009624999999999998	9.264062499999996e-05	0.00012642303844000004	0.0363571	-0.014002200000000006	0.00019606160484000017	0.0013218387204099998	0.0149161	-0.07339569999999998	0.00022249003921	0.005386928778489996	-0.000522319	-0.000986738	9.73651880644e-07	2.7281713776100004e-07	-0.0007362729999999999	-0.0008256359999999997	5.420979305289998e-07	6.816748044959997e-07	0.00137366	0.00019902000000000008	3.9608960400000015e-08	1.8869417956e-06	0.0	0.0	0.0
