global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4721850.003513858	n/a	22295867455683.816	n/a	6974230.406373275	n/a	n/a	48639889761181.54	4206623.474786965	n/a	17695681058628.76	n/a	4152791.9478740436	7777243.62380983	n/a	n/a	n/a	n/a	-0.0262668068	-0.1502744057	-0.026643559	-0.10237342810000001	0.057607733700000004	-0.08419019720000001	0.029748334300000002	-0.004704132299999999	0.054107897599999996	-0.2255370448	0.07549275230000001	0.1602306868	-0.1496047436	0.0419083431	-0.0060865048	0.0831920204	-0.09883733230000001	0.1108239251	-0.1728955251	0.1381728374	-0.18880553120000002	0.22563458320000002	-0.19278459190000002	0.0452103735	-0.08759514480000001	-0.0976008392	0.1799286695	-0.07794372200000001	-0.0673037799	0.061081251399999995	-0.044008486500000006	0.0638448196	-0.046473778	0.053598343099999994	-0.0896799972	0.0307039169	-0.0033430313	0.0879638575	-0.21537357420000008	0.10820837359999999	-0.1966181512	-0.037383053199999995	0.0217881896	-0.056054157800000004	0.0819425805	-0.0583271763	0.1017568876	-0.1727099202	0.07101671179999999	-0.2419095571	0.2548127718	-0.0701170735	0.0160364994	-0.0936902608	-0.0801424675	0.15272721460000002	0.1349107178	0.0953037307	-0.1054201973	0.0346903158	-0.0935455818	0.013634448200000001	0.1154637225	0.11544472929999999	0.0276785	n/a	n/a	0.0007660993622500001	0.054594	n/a	n/a	0.0029805048360000003	0.0235486	n/a	0.00055453656196	n/a	0.000136195	n/a	n/a	1.8549078025000003e-08	0.00110983	n/a	1.2317226289e-06	n/a	0.00208961	n/a	n/a	4.3664699521e-06	0.0	0.0	0.0	0.0	0.0
4754905.022202496	33055.018688638695	22609121770166.523	1092634260.5062537	6823175.151503945	-151055.25486933067	22817690023.638447	46555719148100.88	4220733.4860203145	14110.01123334933	17814591160013.195	199092417.0052443	4164290.028550163	7850760.808272753	1.3834799999999998	66.977806	0.2873611	0.14921099999999998	-0.0310335603	0.0815231591	0.0938235261	0.0659970094	-0.0488230844	0.1023837753	0.0202185329	0.0870045642	-0.0468129449	-0.1364403409	0.0178814391	0.23762837309999998	0.042131559699999994	0.20115934989999998	-0.1163373209	0.06595936200000001	-0.0720426325	0.045425294500000005	-0.0992802461	-0.009442437	-0.0742901431	0.0867819667	-0.0315325977	-0.1016525277	-0.0474691236	-0.0329147677	0.19080970190000002	0.0086565883	-0.1327070515	0.19594965890000002	-0.1630599703	-0.1798698846	-0.1175713777	-0.0363726115	0.11233177679999999	0.0151109401	0.079671694	-0.0074783599	-0.1477531457	0.06752756809999999	-0.09201403820000001	-0.2293219019	0.1558503866	-0.14749250490000002	-0.0247776975	-0.050154582	0.0148817751	-0.0997951495	-0.0226182967	-0.0671562619	0.0721951656	-0.07448815019999999	-0.11193724220000001	0.0059541165	-0.0192722914	0.19071697769999998	0.0401426711	0.1014668241	-0.2416915276	0.1414127331	0.128608879	-0.1401575095	0.11541307630000001	0.1152422001	-0.0205042	-0.0481827	0.0023215725792899997	0.00042042221764000004	0.0573597	0.002765699999999996	7.649096489999978e-06	0.00329013518409	-0.055453	-0.07900159999999999	0.0030750352089999994	0.0062412528025599994	-0.00156507	-0.001701265	2.894302600225e-06	2.4494441049e-06	-0.00012864700000000002	-0.001238477	1.6550050609000002e-08	1.5338252795290002e-06	0.00188113	-0.00020848000000000004	4.3463910400000016e-08	3.5386500769e-06	0.0	0.0	0.0	0.0	0.0
4778223.244487063	23318.22228456661	22831417374156.48	543739490.5124589	7177275.382951182	354100.2314472376	125386973910.9872	51513281922717.04	4210139.251624512	-10594.234395802952	17725272518069.402	112237802.43321437	4155236.403918177	8032710.590326921	1.134316	54.915134	0.180384	0.09506270000000004	0.0687811996	0.0430085398	-0.11866129460000001	0.0186140916	-0.0241651754	-0.1122536249	0.182288585	0.030107897999999998	-0.0207214659	-0.181882028	-0.0518301933	-0.08207744	-0.080386786	0.1230231599	-0.0361598046	0.245435039	-0.0024474861	-0.10999251269999999	0.0790627928	-0.0017833388	-0.0221754693	0.06800564769999999	0.1251427998	-0.0743477787	-0.09248260960000004	-0.0694724919	0.034219935099999994	0.12540631230000002	-0.0607085996	-0.104207782	0.1235947582	-0.0167314948	0.0294628881	-0.0364060362	-0.1072003176	0.17693237480000001	0.059983576399999995	0.0422894709	-0.180139897	-0.0677790475	-0.0024287396	0.059807630999999986	0.13728124960000002	-0.13441828960000002	0.2029819738	0.0172081797	-0.07643827019999999	0.0691677476	0.0525286519	0.0398262949	-0.0486774011	-0.157453831	-0.0770929606	-0.035078267	-0.1170429376	0.0742521352	-0.1244002595	0.0496799025	0.1263161866	-0.09081627960000001	0.0221492169	-0.0175476959	0.1153118061	0.1148374968	0.053532400000000015	0.07403660000000001	0.005481418139560001	0.0028657178497600013	0.0454652	-0.011894500000000002	0.00014147913025000007	0.00206708441104	-0.0216222	0.033830799999999994	0.0004675195328400001	0.0011445230286399994	-0.00084072	0.00072435	5.246829225e-07	7.068101184e-07	0.000224405	0.00035305199999999997	5.0357604025000005e-08	1.2464571470399998e-07	0.00174609	-0.0001350399999999999	1.823580159999997e-08	3.048830288100001e-06	0.0	0.0	0.0	0.0	0.0
4780831.723859871	2608.4793728077784	22856351971864.945	6804164.638363661	6980736.522497535	-196538.86045364762	38627523668.41835	48730682396530.98	4225743.037902404	15603.786277892068	17856904222380.637	243478146.2061328	4170513.7531850776	7923676.596107555	1.174224	56.847168	0.19056536	0.103689	-0.0168385388	-0.0982544861	-0.0138204692	-0.0942053935	0.026739042799999998	0.007260613199999998	-0.0079378642	0.0076206623	0.13689174380000002	-0.14932478429999999	0.0935947818	0.0106371585	-0.2916134992	0.1238173527	-0.0561095383	0.058544381	0.12125377050000001	-0.0611244652	-0.13348092820000002	-0.0301662732	0.14187811390000002	-0.0356010717	-0.10923156490000001	-0.0042770108	0.00011023200000000001	-0.0557873739	-0.0115582097	0.0858048975	0.1339107142	-0.0200622883	0.0434415922	0.2144561763	-0.0182768661	0.0309519821	0.0041400775	-0.0082355333	0.0142320907	0.1375816971	-0.1289507863	0.1286994485	-0.211479881	0.1654444953	0.1175736543	-0.09546389400000001	0.0322924571	0.1533803323	-0.0815940906	-0.1275870459	0.0178505266	0.09900456710000001	0.0736365162	0.1266191955	0.0107028626	0.0023345262	-0.08474141130000001	0.0022026991	-0.0485024686	-0.11099373230000001	0.0319480527	-0.029502357599999997	-0.1989656077	0.0721459226	0.1151599564	0.11423132949999999	-0.008291909999999998	-0.061824310000000014	0.003822245306976101	6.875577144809997e-05	0.0443762	-0.0010889999999999997	1.1859209999999993e-06	0.0019692471264400003	0.041834300000000005	0.0634565	0.0017501086564900006	0.004026727392250001	-0.000173965	0.000666755	4.44562230025e-07	3.0263821225e-08	0.000779651	0.000555246	6.07855681801e-07	3.0829812051599996e-07	0.001808	6.190999999999986e-05	3.832848099999984e-09	3.268864e-06	0.0	0.0	0.0	0.0	0.0
4779018.237887104	-1813.4859727667645	22839015318057.56	3288731.373421818	6894558.491601948	-86178.03089558706	7426653009.040756	47534936794120.52	4220694.299898238	-5048.738004165702	17814260373193.477	25489755.43470707	4165670.8635074524	7760806.068509823	1.191314	57.674534	0.256546165	0.14315899999999998	-0.0841732642	0.0345898898	0.0878925111	0.0871196976	-0.025283631400000003	0.07831976360000001	-0.0990160843	0.1880921476	-0.0036300641999999998	-0.0230289069	0.0744043242	0.13974928650000001	-0.0541022464	0.0960644941	0.060786139800000014	0.1965979081	0.0718822873	0.041673123	0.09185639429999999	0.030093639199999998	0.0628763595	-0.1580609092	-0.0618060854	-0.09970075119999999	0.0102346544	0.13218875759999998	0.0143977174	0.0343265595	0.0351127687	-0.15037852359999998	0.0275712984	0.012072911799999999	0.0545984264	-0.0160792328	0.08699712890000001	-0.0988532578	0.1614733166	-0.0431172851	-0.0351281038	0.1385452853	-0.1016407841	-0.0869545229	0.1082580676	-0.033968214	0.1847593181	0.07109217570000001	0.0369031954	0.09793471699999999	-0.0138892802	0.0344865953	-0.0484915512	0.1620436994	-0.11378514519999999	0.0255422854	0.1124601757	0.023177084100000002	-0.0696196226	-0.0164072758	0.145764877	0.025887587599999998	-0.049747275300000005	0.0685694849	0.11495759369999999	0.1134247617	-0.0445505	-0.03625859	0.0013146853487881	0.00198474705025	0.0483962	0.004020000000000003	1.6160400000000022e-05	0.00234219217444	-0.0583499	-0.1001842	0.0034047108300100004	0.010036873929639999	-0.00157021	-0.001396245	1.949500100025e-06	2.4655594441000003e-06	7.884849999999998e-05	-0.0007008025	6.217085952249997e-09	4.9112414400625e-07	0.00203262	0.00022462000000000024	5.045414440000012e-08	4.131544064400002e-06	0.0	0.0	0.0	0.0	0.0
4821008.659819046	41990.421931941986	23242124498050.234	1763195534.0225153	7336256.957901874	441698.46629992593	195097535131.7068	53820666152363.66	4250567.321067555	29873.02116931696	18067322550927.41	892397393.7824588	4196691.915398932	8348348.512282337	1.274044	61.679714	0.26836247500000004	0.14248400000000006	0.1155964577	0.11401103509999999	-0.1280941116	0.08812425630000001	-0.18836860030000002	0.0201425755	0.0443340569	0.0179068453	-0.004134328400000001	-0.044286294299999994	-0.1178606418	0.19792272760000001	-0.0675412591	-0.014380736299999999	-0.1341951391	0.0496032491	-0.070283985	0.0542379234	-0.0207952316	-0.0217658608	0.1909744694	-0.052124784400000006	-0.0235933825	-0.028452446200000002	-0.0224412114	-0.0298543213	-0.18637509289999998	-0.0659011308	-0.0317124268	-0.0688298847	-0.1075665725	0.0102823153	0.1648546062	-0.1877654457	0.0328140473	0.0421280202	0.0247793938	0.0009471392999999999	-0.0374258231	-0.059665671399999995	-0.198596472	-0.11532358949999999	-0.0352526702	-0.14379841869999999	-0.019780469	-0.049820043499999994	0.0658675298	-0.0195000569	-0.0403221421	0.17447974089999999	0.0048162408000000006	0.0857977015	-0.035833273900000004	-0.0165633076	-0.0424937778	-0.1853874015	0.0234360188	0.0263330029	0.0416624678	0.11347134960000001	0.0398881529	0.1625052891	0.1147048067	0.1124192083	0.0634724	0.1080229	0.01166894692441	0.004028745561760001	0.02973	-0.0186662	0.0003484270224400001	0.0008838728999999998	-0.016553599999999998	0.041796300000000015	0.00027402167295999995	0.0017469306936900007	-0.000479061	0.001091149	1.190606140201e-06	2.29499441721e-07	-0.000213554	-0.0002924025	4.560531091600001e-08	8.549922200624999e-08	0.00141863	-0.0006139900000000003	3.769837201000003e-07	2.0125110769e-06	0.0	0.0	0.0	0.0	0.0
4735588.330501805	-85420.32931724098	22425796835984.875	7296632660.665898	7035764.761094675	-300492.1968071982	90295560342.01596	49501985773461.62	4194243.643121869	-56323.67794568604	17591679737868.207	3172356697.32936	4140763.3876305087	7900248.594790057	1.3340530000000002	64.584877	0.21862701	0.135985	0.0239952146	-0.0487373426	-0.0453365219	-0.0922549257	0.12115868310000001	-0.0548434363	-0.0081938954	-0.1762278189	-0.0849267527	0.036606491899999996	0.093479483	0.032608762799999996	-0.0344286232	0.1503475874	-0.0542058255	0.1659391667	0.0183942747	-0.0185421825	-0.0557494672	-0.0156873096	0.0380489167	-0.0143270999	0.012621726599999999	-0.125560939	0.026223177400000002	-0.12461250210000001	-0.0977282473	-0.1394064773	-0.06064970820000001	-0.0649509412	-0.0475588471	0.0458607552	0.0999569426	0.1159635672	-0.0653090068	0.012868952	-0.1971667745	-0.0699458326	-0.0116939544	0.0730738532	-0.0064307535	-0.0261277784	0.1582637327	-0.1213712386	0.1007846033	0.056433932699999995	-0.0039388841	-0.0585168492	-0.0017045136	0.0524170921	-0.032520407200000004	-0.0165050344	-0.0925551433	0.0778375927	-0.11241770720000001	-0.11556414779999999	0.11388067380000001	0.0881152927	0.0462320561	0.0434493637	-0.0027300095	0.1350893075	0.1144017065	0.1112164334	-0.059148800000000015	-0.1226212	0.015035958689440004	0.003498580541440001	0.0408425	0.011112500000000004	0.0001234876562500001	0.0016681098062500002	-0.00858564	0.007967959999999998	7.37132142096e-05	6.348838656159996e-05	-0.00136193	-0.0008828689999999998	7.794576711609999e-07	1.8548533249e-06	0.00016311399999999998	0.000376668	2.6606176995999996e-08	1.4187878222400006e-07	0.0016975999999999998	0.0002789699999999999	7.782426089999997e-08	2.88184576e-06	0.0	0.0	0.0	0.0	0.0
4733830.091803546	-1758.238698258996	22409147338064.77	3091403.320055489	6863059.703564162	-172705.05753051303	29827036896.617817	47101588494686.21	4194210.680049997	-32.96307187201455	17591403228645.455	1086.564107239597	4137459.412736905	7707095.30955004	1.097974	53.15569300000001	0.169058925	0.0991468	-0.08863397390000001	-0.0086945448	0.09088626179999999	-0.0309072548	0.0525659251	-0.057306748399999996	-0.0012367391	0.0980994808	-0.0259680124	-0.1086816966	-0.07521647740000001	0.0670873809	0.0900473693	0.10242036189999999	-0.014044973	0.0550886575	0.095470191	0.09241937369999999	-0.0012410863	-0.0018138479	-0.1131452084	-0.1279196826	0.1464592635	-0.0301554354	-0.0072133912	0.0245188371	-0.0337931069	-0.0432771491	-0.0357992625	-0.0535442953	0.0307470443	0.0712022856	-0.0683693226	0.0509209354	-0.0535230301	-0.013822579299999999	0.1199522014	0.009335401	-0.1084100882	-0.0685579083	0.0100676514	-0.1271921227	0.0883682397	-0.0324927777	0.0119117578	0.0901969611	0.08473354400000001	0.0173584335	-0.0478239311	-0.08964452789999999	-0.2150412802	-0.0332698769	-0.0415429225	0.0070705027	0.027720727200000003	-0.034192127200000005	0.0045415423	0.0563881397	0.036227232799999995	0.0043491358	-0.0817367638	-0.0238008954	0.1140484259	0.10981854710000001	0.0295181	0.08866689999999999	0.007861819155610001	0.0008713182276099999	0.0456358	0.004793299999999993	2.2975724889999937e-05	0.0020826262416400003	-0.0425435	-0.03395786	0.00180994939225	0.0011531362557796	-0.000775796	0.0005861339999999999	3.4355306595599985e-07	6.018594336160001e-07	-2.69193e-05	-0.0001900333	7.246487124899999e-10	3.611265510889e-08	0.00164095	-5.664999999999989e-05	3.209222499999987e-09	2.6927169025e-06	0.0	0.0	0.0	0.0	0.0
4714233.449262782	-19596.642540764064	22223997014148.066	384028398.8704838	6675761.252588757	-187298.45097540505	35080709737.78621	44565788301565.41	4171036.596579187	-23174.083470809743	17397546290002.887	537038144.7120571	4116755.8622668125	7619090.0982962325	0.889335	43.054993	0.188817185	0.118471	-0.0796239866	0.0402312284	0.0898239333	0.1069050343	0.1807435451	-0.0186603506	-0.049710602	0.0190638773	-0.12769482199999999	-0.1553882387	-0.1005601113	-0.0011280133	-0.0299396509	0.0782932459	-0.0788703467	-0.007915325	-0.028985507599999998	-0.0306760188	0.0654171793	0.0437463365	0.001086467	-0.0328331664	-0.0408962305	-0.0591279409	0.0207022379	0.0906053419	-0.0658365883	0.0261784076	0.1491001736	0.1637300533	-0.1293838695	0.0432458329	0.0156595823	0.1777366513	-0.0254014323	-0.0349796682	0.021878558700000002	-0.0905287004	-0.18492387989999998	-0.1041155907	-0.0313863018	-0.0017383535999999998	0.0694884307	-0.0815899188	-0.03852284	-0.040812915400000004	-0.0455932389	0.0688896972	0.0352568912	-0.020891923	0.0274929648	0.0632308166	-0.0520493749	0.023746140899999997	0.0829851125	-0.0574773728	-0.0298646453	-0.1917365049	-0.170936053	0.0692551806	0.008097304	0.0321325108	0.1136451198	0.1082280018	-0.0390778	-0.0685959	0.00470539749681	0.0015270744528400005	0.0479663	0.0023305000000000057	5.431230250000029e-06	0.0023007659356900005	0.0465867	0.08913019999999999	0.0021703206168899995	0.007944192552039998	-0.000300698	0.000475098	2.2571810960399999e-07	9.041928720399999e-08	4.50844e-05	7.20037e-05	2.0326031233600002e-09	5.18453281369e-09	0.00161284	-2.811000000000003e-05	7.901721000000016e-10	2.6012528656e-06	0.0	0.0	0.0	0.0	0.0
4793668.930837028	79435.48157424573	22979261818472.21	6309995732.932333	7134910.71474359	459149.4621548327	210818228597.0721	50906950907362.88	4237613.586997645	66576.99041845789	17957368912707.047	4432495653.179435	4179701.454419063	8454827.325685019	1.379958	66.80727399999999	0.25037887000000003	0.13441800000000004	0.1833370597	0.0015766075	-0.10299650240000001	-0.032574351800000005	-0.2166211053	0.037996968799999996	-0.0938345275	0.044392546399999996	0.0508829128	-0.1522611643	0.07380996349999999	-0.0456701383	0.1516451739	0.10079740429999999	-0.0708997299	-0.046603821	-0.1580925302	-0.06669428940000001	-0.0635840834	-0.049386498	0.025283447599999998	0.015519522	-0.022040717799999998	-0.0213512587	-0.022805717599999997	0.0025179653	-0.025852107000000003	0.013169085700000001	0.1634516552	0.014578561200000001	-0.0007088638000000001	0.1450196464	0.0793197608	-0.2096068952	0.052125571100000004	-0.1111402378	0.03957372	0.0913635188	-0.1417726125	0.06359834389999999	0.1443596918	-0.0524620353	0.0548367057	-0.06620737139999999	-0.0809967241	-0.16242808150000002	-0.0678827975	-0.0862722359	-0.0101032163	0.0416663929	0.025073582200000003	-0.0018941919	-0.034058149100000004	-0.012266194	-0.0113686221	-0.0174078169	0.0050134837	-0.1476641232	0.0096933283	-0.021518568999999998	-0.1146287149	0.1370435231	0.11319196529999999	0.1064475877	0.0281327	0.0672105	0.004517251310250001	0.00079144880929	0.019819	-0.028147300000000004	0.0007922704972900003	0.00039279276100000004	-0.0522924	-0.09887910000000001	0.00273449509776	0.00977707641681	-0.0008633139999999999	-0.0005626159999999999	3.1653676345599993e-07	7.453110625959998e-07	-0.000103109	-0.0001481934	1.0631465880999998e-08	2.1961283803560002e-08	0.00120081	-0.0004120299999999999	1.6976872089999988e-07	1.4419446561000004e-06	0.0	0.0	0.0	0.0	0.0
