global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4464842.0804015985	n/a	n/a	19934814802924.887	6709885.6679196125	n/a	45022565676553.02	n/a	4249382.05795648	n/a	n/a	18057247874482.453	4233303.640688775	6503407.602015649	n/a	n/a	n/a	n/a	-0.0515533131	-0.053548798499999994	-0.1123265883	-0.028941038	-0.0030922808	-0.07510157469999999	0.0896605241	-0.10548091529999999	0.044423711100000006	-0.023346242000000003	0.0827700339	-0.0594774542	0.1552044552	-0.1849515759	0.044941362900000004	-0.0353097922	0.012240657299999999	-0.17467190670000002	0.0107434329	-0.0478380052	0.06856882780000001	-0.08968462210000001	0.16110984720000002	-0.030039781	0.013857320400000001	-0.10388353789999999	0.0467061375	-0.0815015267	0.1645744608	0.0802783158	0.0073169986	-0.2202658069	0.09037886810000001	-0.06052351950000001	0.0831954555	0.0925806459	-0.1093948859	0.041021385099999995	-0.019736797900000002	0.0830172348	-0.0683472128	0.13674224869999999	-0.19128783579999997	0.06702339809999999	-0.0336202173	0.0295487048	-0.17288110129999998	0.0037944818	-0.0767543195	0.048965861799999996	-0.10430622390000001	0.13507755529999999	-0.0426108563	0.005694444399999999	-0.1167107955	0.0496027347	-0.069583626	0.17175119100000005	0.0847494689	0.0043032272	-0.2052139889	0.0872562744	-0.0716972613	0.061355787	0.1154637225	0.11544472929999999	-0.141724	n/a	n/a	0.020085692176	-0.000153874	n/a	n/a	2.3677207876e-08	-0.021365900000000004	n/a	n/a	0.0004565016828100002	-0.00152078	n/a	n/a	2.3127718084e-06	0.00057994	n/a	n/a	3.3633040360000005e-07	-0.00146334	n/a	2.1413639556e-06	n/a	0.0
4519815.953561836	54973.87316023652	3022126730.2377725	20428736254072.09	7131430.045351808	421544.37743219547	50857294491746.49	177699662144.69727	4293309.760767749	43927.702811268166	1929643074.2750964	18432508701903.62	4276384.52930346	6931630.858903248	1.1829440000000002	60.78549200000001	0.253841276	0.14674799999999996	0.0844876108	0.0698730871	-0.011753638500000002	0.0903068489	0.014586515100000001	0.031406945	-0.128463591	0.0465165897	0.0511719992	0.0360703103	-0.1141421001	0.0882080623	0.1913411756	0.09802605449999999	-0.0988295792	0.0828719658	0.1135564455	0.0315337849	-0.039644335600000004	0.055497394500000005	0.1190285904	-0.0235383171	-0.09638188630000001	0.0816746302	0.12381310220000001	-0.053395812300000005	0.0347512238	-0.0817111087	0.0837123818	-0.0597760018	0.1647820786	-0.0028793934	0.1205312029	0.0255365146	0.1544989748	-0.12521551109999998	0.0430575621	0.05811577690000001	0.0309385851	-0.11681357699999999	0.0533706996	0.2040057877	0.0850912017	-0.1092026774	0.07590424309999999	0.1109831474	0.042170526500000007	0.0484499234	-0.0004101679	0.1303724949	-0.0100281067	-0.0974710028	0.0828657125	0.11059429330000001	-0.0622715733	0.0456503648	-0.0857876725	0.08472995720000001	-0.0648769671	0.17736227850000005	0.0074328875	0.11748301800000001	0.0072622730000000005	0.1598394364	0.11541307630000001	0.1152422001	-0.00634245	0.13538155	0.018328164080402498	4.02266720025e-05	-0.0293759	-0.029222026	0.0008539268035446762	0.0008629435008099999	-0.07165210000000001	-0.050286199999999996	0.0025287019104400003	0.0051340234344100025	-0.00100969	0.0005110900000000001	2.612129881000001e-07	1.0194738961e-06	0.00052049	-5.945000000000006e-05	3.5343025000000075e-09	2.7090984009999995e-07	-0.00125485	0.00020849	1.5746485225e-06	4.346808009999999e-08	0.0
4465805.183016074	-54010.77054576203	2917163334.9469557	19943415932653.23	6647186.807144261	-484243.23820754705	44185092449072.71	234491513749.7311	4270001.850657718	-23307.910110030323	543258673.6972537	18232915804620.34	4253596.443228705	6549768.518583093	1.229217	63.163227	0.23642616	0.133986	-0.09955437589999999	-0.0331085146	0.08465665509999999	-0.1024663859	-0.0787456492	0.0667173064	-0.0216533156	0.1269296449	-0.058999583499999994	0.057903583	-0.0056020004	0.0542388616	0.1500865786	-0.050431423499999996	0.0182871963	-0.1020995899	-0.0391820645	0.0770281398	-0.129813271	-0.10760240869999999	0.0403703196	0.1340335199	-0.0351819902	-0.0248002644	-0.060181892599999995	0.0692022152	0.1504319266	0.031003916099999997	0.0189331682	-0.10743287439999999	0.10779641400000001	0.037655875299999995	0.0525223775	-0.007106780100000001	0.10484901	-0.0217690823	0.1287985832	-0.0517793937	0.0490521272	-0.0080703698	0.044091924500000004	0.1539749775	-0.060814100499999996	0.015202533999999997	-0.1017213572	-0.059337850899999996	0.09141079710000001	0.1280939849	-0.11467245890000001	-0.0256675657	0.1138397225	-0.0179997699	-0.0231525456	-0.0750276272	0.0615252653	0.1611104831	0.0218917643	0.0129350972	-0.1197911155	0.1193286225	0.037384314	0.051388401900000005	-0.0152175327	0.1208398265	0.1153118061	0.1148374968	0.017315599999999997	0.02365805	0.0005597033298024998	0.00029983000335999984	-0.00463374	0.02474216	0.0006121744814656	2.14715463876e-05	0.0373119	0.108964	0.011873153296	0.00139217788161	0.000100374	0.001110064	1.232242084096e-06	1.0074939876000001e-08	0.000991665	0.0004711750000000001	2.220058806250001e-07	9.83399472225e-07	-0.00125485	0.0	1.5746485225e-06	0.0	0.0
4454784.761284718	-11020.4217313556	121449695.13693476	19845107269374.547	6491660.049970519	-155526.75717374214	42141650204383.24	24188572196.98016	4261610.96971921	-8390.880938508548	70406882.92422609	18161328057231.1	4244274.3571705865	6417467.1896899985	1.14678	58.927216	0.3736554699999999	0.198091	-0.1136045911	0.011397461299999998	-0.0769200558	-0.1110554194	-0.0155703902	-0.0632381908	0.037778319399999996	-0.011973854099999999	0.0806262398	-0.019781663999999997	0.1447572485	0.0776856257	0.1193942093	0.0506960706	0.0569657654	-0.07060351849999999	-0.050111239	0.0874327092	0.0209875457	0.0828754778	-0.0250649665	-0.06413199950000001	0.2441769675	0.12876232710000002	0.022780739700000004	-0.0282605977	0.0654000156	-0.0024026077	0.18661814629999998	-0.1004330964	0.0114350897	-0.166387953	-0.1410992517	0.0374968591	-0.0336052582	0.0420736295	-0.0162995779	0.0799058042	-0.0177997787	0.1432501307	0.0493461278	0.1391576144	0.05828519400000001	0.06111302070000001	-0.0675966788	-0.0490340997	0.0642428884	-0.0336476728	0.1003662724	0.0218665592	-0.0819799128	0.2394007693	0.1125701464	0.0144912075	-0.046160633799999996	0.0771169966	-0.008220488599999999	0.2016235946	-0.0988110409	0.0026767861	-0.1634526242	-0.13239056710000002	0.056456753	-0.0485328429	0.1151599564	0.11423132949999999	-0.133895	-0.1512106	0.02286464555236	0.017927871025000004	0.008255429999999998	0.012889169999999998	0.00016613070328889995	6.815212448489996e-05	-0.0446043	-0.0819162	0.006710263822439999	0.00198954357849	-0.00142829	-0.0015286639999999999	2.3368136248960004e-06	2.0400123241e-06	0.000265937	-0.0007257280000000001	5.266811299840002e-07	7.072248796900001e-08	-0.0009564520000000002	0.00029839799999999985	9.148004283040005e-07	8.904136640399992e-08	0.0
4512839.966201896	58055.20491717756	3370406817.9754767	20365724560549.13	6830780.161603052	339120.1116325334	46659557616149.82	115002450113.6619	4281813.182911661	20202.21319245174	408129417.87327135	18333924133356.094	4265507.1251941	6788334.8323433725	1.0805209999999998	55.522503	0.22876418	0.14521199999999998	0.0550741055	-0.0742885278	-0.1272122296	0.0213508198	0.0453384746	-0.1323970383	-0.10125998720000001	-0.0185096587	0.0365816016	0.0533297958	0.0329204138	-0.043376114	0.08719584960000001	-0.1071707556	0.0032454928000000003	0.20853435190000005	0.0878488434	-0.12353957410000001	0.0964034448	-0.0393312773	-0.0351732932	0.0619851625	-0.0257130635	0.1446717488	-0.0382219828	0.0640283146	-0.055915321500000004	0.1876952172	0.1352134764	0.10905387820000001	-0.021823366099999998	0.0050854871	0.12126486859999999	-0.0090140506	0.0343401587	-0.1008579552	-0.018682063999999998	0.0333781877	0.0561127573	0.0312870113	-0.04968473599999999	0.0778523425	-0.1074636079	0.0117216178	0.20790942399999998	0.1062305739	-0.1199928215	-0.0884119999	-0.030248487999999997	-0.0550550832	0.0548433283	-0.0236276231	0.1411697769	-0.0377819363	0.05943186740000001	-0.047503375800000004	0.20129944589999998	0.1362786326	0.0932624148	-0.0015248467	0.0172127186	0.1218384711	-0.025029355899999998	0.0390513698	0.11495759369999999	0.1134247617	0.00346175	0.13735675000000006	0.01886687677056251	1.19837130625e-05	-0.016759	-0.02501443	0.0006257217082248997	0.00028086408100000003	-0.0679572	-0.0233529	0.0005453579384099998	0.004618181031839999	-0.000973145	0.000455145	2.07156971025e-07	9.47011191025e-07	0.000525346	0.000259409	6.7293029281e-08	2.75988419716e-07	-0.0011027	-0.00014624799999999986	1.21594729e-06	2.1388477503999962e-08	0.0
4479842.432890513	-32997.533311382875	1088837204.635822	20068988223526.39	6911059.075397995	80278.91379494313	47762737543640.99	6444704000.095911	4240074.475287962	-41738.70762369968	1742119714.096686	17978231555988.484	4224819.393306344	6717320.469241022	1.167501	59.991959	0.22257491	0.14179000000000005	0.0112152768	0.0320745599	0.045614531900000005	0.0279308327	0.033644178999999996	0.0878529465	0.0050260483000000005	-0.0651936218	-0.18509691690000002	0.1354447434	-0.0140394501	-0.07916711530000001	0.11533931310000001	-0.1097919179	-0.11299525	-0.0261176601	0.0163914364	0.0629224183	0.026041767400000002	0.1920484328	0.072930452	-0.1321030928	-0.17755350809999998	-0.18283628989999998	-0.0144257426	0.1368004875	0.1455747885	-0.009032569	-0.1643026314	0.0125976845	0.11969435210000001	0.046876410300000004	0.0492907661	-0.10374526210000001	-0.09298490289999999	-0.0005721454000000001	-0.0551440403	-0.1931016145	0.1275103607	-0.0187903582	-0.0761755293	0.0946891095	-0.1319186087	-0.10237333960000004	-0.0381019363	0.012877055	0.0505477705	-0.0285415909	0.15237372529999998	0.1667263694	-0.0805540465	-0.1957901417000001	-0.17304907719999998	-0.0004292236	0.1353398639	0.148649993	-0.007325964399999998	-0.1747478455	0.011131730800000001	0.1135795711	0.0326215416	0.0354152374	-0.1037137025	-0.1003460724	0.1147048067	0.1124192083	0.0130076	0.00954585	9.11232522225e-05	0.00016919765775999998	-0.00599409	0.01076491	0.00011588328730809995	3.59291149281e-05	0.0471555	0.1151127	0.013250933701290001	0.0022236411802500004	0.000312659	0.001285804	1.653291926416e-06	9.7755650281e-08	0.000702751	0.00017740500000000005	3.1472534025000016e-08	4.938589680010001e-07	-0.00138252	-0.00027981999999999985	1.9113615504e-06	7.829923239999991e-08	0.0
4479569.596248898	-272.83664161525667	74439.83300789201	20066543767637.51	6696516.990308077	-214542.08508991826	44843339801484.75	46028306274.72971	4248803.915342641	8729.440054679291	76203123.66823916	18052334711030.96	4232964.93037378	6689736.5593930725	1.243686	63.906693	0.32845906	0.17182	-0.0400523881	0.115377083	-0.0077654125	-0.043925274400000006	0.0596881458	0.071938079	0.0579071915	-0.1636815589	0.0128477852	-0.0336252431	-0.09486917119999999	-0.016955128700000002	0.1314167381	-0.0520588459	-0.021624833700000002	-0.0055606635	-0.0022391613	0.0748633324	0.015081935800000001	0.0859638829	-0.09265954	0.19392375739999998	0.1003785888	-0.057516604900000004	0.0784318061	-0.1593611451	0.0259670808	0.0105331099	0.11158527359999999	0.052348837800000006	-0.0815301398	-0.1476851178	-0.0221386194	0.1250033266	0.0347643266	0.0608202049	-0.1656857021	0.009570542	-0.0328037324	-0.0930958462	-0.026170129599999998	0.1208261603	-0.07094440910000001	-0.0283368942	-0.0059692682999999995	-0.0097944888	0.0728610587	-0.024937019900000003	0.0892491588	-0.0493412399	0.18886973559999998	0.1190088709	-0.0651117038	0.0760295675	-0.1643308215	0.023791482599999997	0.0081833894	0.128290784	0.0474724962	-0.0893058652	-0.13650438869999998	-0.0032962212	0.1281759977	0.016308775	0.1144017065	0.1112164334	-0.0902735	-0.10328110000000001	0.010666985617209999	0.008149304802249999	-0.0161076	-0.01011351	0.00010228308452009998	0.00025945477776	-0.043356	-0.0905115	0.00819233163225	0.001879742736	-0.0014735999999999998	-0.001786259	3.1907212150809994e-06	2.1714969599999994e-06	0.000253091	-0.0004496600000000001	2.0219411560000006e-07	6.405505428099999e-08	-0.00163766	-0.00025514000000000005	2.6819302756e-06	6.509641960000002e-08	0.0
4475425.185700393	-4144.410548504442	17176138.79455489	20029430592801.4	6932917.954387161	236400.9640790839	48065351362263.86	55885415817.5203	4258238.120411661	9434.20506902039	89004225.28433003	18132591890127.04	4241386.20625	6679096.88467958	1.103727	56.714909	0.16863075000000002	0.109743	-0.0485370262	-0.1056280655	-0.0539610922	0.0033226911	-0.0636910516	-0.1057418659	-0.036350585	0.029788355	-0.0688698495	0.0041463917	-0.014150806699999999	0.0570305651	0.1405801625	-0.0484804182	0.0101245824	-0.11174840189999999	0.2009268669	0.0037091141	0.0710051711	-0.0548054007	-0.14223417300000002	-0.093457656	0.0305216344	0.0345389574	-0.0303227291	0.051480867	-0.1626864047	0.23803797100000001	-0.1148420522	-0.084210533	0.0484634241	-0.037616719	0.08741240630000001	0.08769177269999999	-0.1231022267	-0.0372978729	0.033198678100000004	-0.0669351466	-0.0041566788	-0.0188465965	0.0339074262	0.15360877779999998	-0.0421689289	0.0342643631	-0.10794502859999999	0.2087301507	0.0139843047	-0.06522372809999999	0.0279005358	-0.1376668369	-0.1031169969	0.0167039223	0.0276691202	-0.016666028	0.0663304091	-0.16331159539999998	0.236783579	-0.11184647380000001	-0.10494494160000001	0.049420720300000005	-0.0393777142	0.12007748929999999	0.08503928960000001	-0.0902229382	0.1140484259	0.10981854710000001	0.013728400000000005	0.1040019	0.010816395203610002	0.00018846896656000013	-0.0214399	-0.0053323000000000025	2.8433423290000013e-05	0.00045966931201	-0.0595581	-0.016202100000000004	0.0002625080444100001	0.003547167275610001	-0.00107421	0.00039938999999999985	1.5951237209999992e-07	1.1539271241e-06	0.00057994	0.00032684900000000004	1.0683026880100003e-07	3.3633040360000005e-07	-0.00177331	-0.00013564999999999996	3.1446283561e-06	1.840092249999999e-08	0.0
4495430.1192383235	20004.93353793025	400197365.8570065	20208891956955.086	6999189.863612913	66271.90922575165	48988658746901.74	4391965952.426266	4260652.985237764	2414.864826102741	5831572.128348223	18153163860615.477	4245387.309865794	6825394.878497617	1.117684	57.43211	0.33808627	0.189656	0.026490123799999998	-0.0353091053	0.020852345300000002	0.0368184941	-0.0094576443	0.0263592736	0.0289247256	0.0872415581	0.0001302787	0.017589778400000002	0.059594031900000004	-0.17203720109999998	0.1296941198	-0.08281277690000001	-0.1132445511	-0.0815995043	-0.17862284550000002	0.0093799623	0.0217309008	-0.0678946168	-0.0586060005	0.0009346264	-0.0441085873	-0.0770813287	0.052289763499999996	0.0729510484	-0.1502874935	0.0081425376	-0.011022244099999998	-0.0051277067999999995	-0.1409287903	-0.1112128458	0.0285596498	0.0027272347999999997	-0.0453860133	0.026739727799999998	0.0877190774	0.000975141	0.0193408336	0.060829094199999996	-0.16983486829999994	0.09246098720000001	-0.1277469037	-0.1199074218	-0.0856636756	-0.1770658088	-0.008666774	-0.0235116425	-0.0293788715	-0.08688484099999999	-0.0059383683	-0.0364250218	-0.0666435425	0.0606203753	0.08351793240000001	-0.14661456380000001	-0.0021101445	-1.7063e-05	-0.0042224931	-0.1494610635	-0.1087349178	0.0295829263	0.0067568638	-0.0266653035	0.1136451198	0.1082280018	-0.08168269999999997	-0.09541109999999996	0.009103278003209994	0.0066720634792899955	-0.00873118	0.01270872	0.00016151156403840006	7.62335041924e-05	0.0909089	0.15046700000000002	0.022640318089000005	0.00826442809921	-0.000159141	0.000915069	8.373512747609999e-07	2.5325857881000003e-08	0.00118089	0.0006009499999999999	3.611409025e-07	1.3945011921e-06	-0.00169934	7.397000000000003e-05	2.8877564356e-06	5.471560900000004e-09	0.0
4497921.888775141	2491.769536817447	6208915.4246114325	20231301317522.53	6891199.888837706	-107989.97477520631	47488635907916.81	11661834651.949692	4265354.74457691	4701.759339145385	22106540.883240845	18193251097084.754	4250544.904270186	6829921.8652154375	1.168949	60.066326	0.27785037	0.185244	0.0031447865000000003	0.1395814784	0.017175125	0.0038047931	0.12238129390000001	0.1204993741	-0.009905026800000001	-0.0812960741	0.0411546774	0.0374718344	-0.13648520109999998	0.1741064162	0.1290850796	-0.023415378900000002	-0.09267012390000001	0.0765639282	-0.0659384947	0.007222053000000002	0.0495169533	-0.1661446507	0.0286929741	-0.028002975299999996	0.1238877932	-0.0654281506	-0.029634569399999998	0.10032013349999999	-0.021683868399999997	-0.0505950534	0.0049804906	-0.053368569500000004	-0.0771487916	-0.09505418060000001	-0.11485185	0.156861467	-8.531229999999999e-05	-0.0088545318	-0.08429897410000001	0.042739306	0.0365183654	-0.1330716872	0.163283717	0.1448897285	-0.033097780800000004	-0.10733411289999999	0.0735395086	-0.061585816900000014	-0.0027243312	-0.0496501416	-0.1470570884	-0.0526363757	-0.07061602780000001	0.1163518591	-0.0664872555	-0.0352014602	0.09269688390000001	-0.006882307900000001	-0.0566828458	0.0125993718	-0.0516342825	-0.08515513400000001	-0.10433323050000001	-0.09229241460000001	0.17952486539999998	-0.0076888567000000015	0.11319196529999999	0.1064475877	-0.08183889999999999	-0.000156200000000023	2.4398440000007186e-08	0.0066976055532099975	-0.018704	-0.00997282	9.945713875239996e-05	0.00034983961599999993	-0.0771976	-0.1681065	0.02825979534225	0.005959469445760001	-0.00128342	-0.001124279	1.264003269841e-06	1.6471668964e-06	0.000358372	-0.0008225180000000001	6.765358603239999e-07	1.2843049038399995e-07	-0.00174484	-4.550000000000018e-05	3.0444666256e-06	2.0702500000000173e-09	0.0
