global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4517326.7822878435	n/a	n/a	20406241257975.047	7205082.820940514	n/a	51913218456612.12	n/a	4417836.107007744	n/a	n/a	19517275868381.336	4404730.499684039	6848500.059926747	n/a	n/a	n/a	n/a	-0.0162352099	-0.0814700748	0.0833773364	-0.0315139384	-0.036606696800000005	-0.1426216174	-0.1098837712	-0.0563191234	0.1516939481	-0.0040564498	0.0011453872	-0.1403120638	0.0678940801	-0.1812125625	0.0508592817	-0.143396659	0.028815728500000002	-0.16173545	0.0169237141	-0.028308810099999998	0.0558710247	-0.1833954991	0.0163582704	-0.11312986289999999	0.050693730199999995	-0.1068052151	0.0374054281	-0.1357992463	-0.1090288689	0.048001901799999996	-0.1567776722	0.0056304626	-0.0031729934000000004	0.14044842529999998	-0.0646408707	0.17228929070000001	-0.0007737079	0.16098405	-0.0395247702	0.159188289	-0.0079470656	0.0359994348	-0.039359351800000004	0.18566206710000002	-0.0024021449	0.1290457142	-0.06580140799999999	-0.0997240209	0.0459128745	-0.1284081297	0.1154637225	0.11544472929999999	0.06257069999999999	n/a	n/a	0.00391509249849	0.00038341	n/a	n/a	1.4700322809999998e-07	-0.0309633	n/a	n/a	0.00095872594689	0.000487472	n/a	n/a	2.37628950784e-07	0.000583791	n/a	n/a	3.4081193168099994e-07	-0.00411137	n/a	1.6903363276899994e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4502041.206440811	-15285.57584703248	233648828.97538272	20268375024491.035	7057631.897809486	-147450.9231310282	49810168004977.92	21741774732.192383	4400136.049128539	-17700.057879204862	313292048.92720217	19361197250840.508	4386508.223692742	6849445.209133611	1.189761	60.175282	0.31162014	0.175847	-0.027722813399999997	0.1613499321	-0.0625967303	0.1135730313	-0.0388115362	0.1264379909	-0.0203678788	0.18385950420000002	0.0646128472	0.12286805810000001	0.15512833480000002	-0.0529949849	0.0462750792	-0.2102584709	0.0251057644	-0.0613119714	0.0312270195	0.0065840147	0.0473643373	-0.0605682455	-0.1878547335	-0.0369694825	-0.0116401593	-0.1356416816	-0.0129477875	-0.0621970296	0.1906145158	0.019370550900000002	-0.0169341375	-0.18965892280000002	-0.06908213070000001	-0.1173710335	0.1525054686	0.0491302246	-0.046875128099999996	0.1984784568	-0.023202546400000003	0.0984497371	-0.0285470149	-0.0212794165	-0.0391859323	0.08484252099999999	0.19474848649999998	0.0373950614	-0.0272830514	0.1274632653	0.0007097847	-0.0538678532	0.1964727456	0.05464351940000002	0.11541307630000001	0.1152422001	-0.0688156	-0.13138629999999998	0.017262359827689998	0.004735586803360001	0.0140234	0.01363999	0.0001860493272001	0.00019665574756000002	0.07222970000000001	0.103193	0.010648795249000002	0.0052171295620900004	2.23752e-23	-0.000487472	2.37628950784e-07	5.0064957503999996e-46	0.000421136	-0.000162655	2.6456649025e-08	1.7735553049599995e-07	-0.00349348	0.0006178899999999994	1.22044025104e-05	3.817880520999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4537231.375474473	35190.169033662416	1238347996.6177332	20586468554589.98	7460186.7352291	402554.8374196142	55654386124488.22	162050397129.932	4436895.2516530575	36759.202524518594	1351238970.2385745	19686039474141.45	4423918.888023123	6960869.618986162	1.366565	69.117577	0.3081986	0.165828	0.021762324700000002	-0.08533971720000001	0.1243655423	-0.0700964402	0.0332775461	-0.0827383565	-0.18947340829999998	-0.0781749171	0.1739852515	-0.03974275	0.0571225372	-0.0232286219	0.05868424410000001	-0.2173798333	0.0177681536	-0.169998895	0.0918740694	-0.062292685099999995	0.11278415630000001	-0.0426388004	-0.010650186200000002	0.09366307130000001	-0.1177066393	-0.04828993	0.0412993984	0.018370172	-0.0131141829	-0.0076024547	-0.1890041374	0.0672582522	-0.1789948507	0.042727015199999996	0.0490986909	0.0256315933	-0.0635592907	0.2038863707	-0.0354256081	0.1789275665	-0.1031612158	0.0661934123	-0.1105510899	0.0508966505	0.007256090400000002	-0.09107569630000001	-0.12097332050000001	0.03030528	-0.0440977554	0.0241218613	-0.0007573095	-0.0039110891	0.1153118061	0.1148374968	0.0716201	0.14043570000000002	0.01972218583449	0.00512943872401	-0.0112011	-0.0252245	0.00063627540025	0.00012546464121000002	0.00235525	-0.06987445	0.0048824387628025	5.547202562500002e-06	0.0008722009999999999	0.0008722009999999999	7.607345844009999e-07	7.607345844009999e-07	0.0007234839999999999	0.000302348	9.1414313104e-08	5.23429098256e-07	-0.00377221	-0.0002787299999999996	1.4229568284099996e-05	7.769041289999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4485699.585260471	-51531.79021400213	2655525402.659926	20121500769205.965	6892260.9846262075	-567925.7506028926	47503261480200.62	322539658197.8589	4414000.843159227	-22894.408493830826	524153940.28239286	19483403443410.363	4401057.435829523	6658193.163481233	1.326658	67.099174	0.29473724	0.182348	-0.0150200456	0.0468375761	-0.1466748668	0.09470391550000001	-0.12171696119999999	0.041467971299999996	-0.0656558959	0.1154157024	0.2006292675	0.0586643313	-0.046986094900000004	-0.0789740682	0.11364175789999999	-0.130613475	-0.0254649537	-0.059411816299999996	0.0684344543	0.0507480395	-0.0542636015	0.050210896	-0.1128212284	0.060968879299999994	-0.0207746431	-0.0977792722	-0.0540587704	-0.0160207424	0.086997199	-0.11919489679999999	-0.0629552723	-0.1258649405	-0.1982616151	-0.0525502905	-0.052612418499999994	0.0815220478	-0.1105753007	0.11781268539999999	-0.052525937	0.0714099814	-0.0618162139	-0.057831373099999986	0.052074746799999995	-0.043974089800000005	0.11849132300000001	-0.0648449352	-0.0304891166	0.0960828556	0.0489674872	-0.0096870531	0.1053731807	-0.0747461017	0.1151599564	0.11423132949999999	-0.0856197	-0.15723979999999999	0.024724354704040004	0.0073307330280900015	0.00650427	0.01770537	0.00031348012683690013	4.23055282329e-05	0.00741307	0.005057819999999999	2.5581543152399994e-05	5.49536068249e-05	-0.000414036	-0.001286237	1.654405620169e-06	1.7142580929600002e-07	0.000289726	-0.000433758	1.8814600256400001e-07	8.394115507599998e-08	-0.00319752	0.0005746899999999997	1.02241341504e-05	3.302685960999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503827.758705191	18128.17344471998	328630672.44185084	20284464480083.426	7246984.057877813	354723.0732516051	52518777935135.17	125828458697.06355	4398123.125515888	-15877.717643338257	252101917.5615749	19343487027197.65	4386216.604641068	6797033.358586042	1.424827	72.06433099999998	0.302561505	0.17388499999999998	-0.037297207	-0.09163441859999999	0.10861422470000001	-0.025083121200000003	-0.0041256445	-0.0672854366	-0.0638427558	-0.0606615837	0.1101943996	-0.0904291345	0.0671502842	-0.0957804564	-0.02193232	-0.18442808019999998	-0.0029889259000000002	-0.20470899920000002	0.1265682327	-0.1396477558	0.1561397024	0.08259606139999999	0.16501532160000001	-0.0396488542	-0.0586050116	-0.1502616209	0.1041033752	-0.0142075001	-0.0538320242	0.0363216533	-0.06454804110000001	0.057313965	-0.11385226529999999	0.0888457387	0.06369474809999999	0.0967298181	0.0204388105	0.1793161412	-0.0440888946	0.181478936	-0.1442847337	0.1544773539	-0.160628765	-0.0903698983	-0.1453532382	0.0387296337	-0.075827217	0.14026494650000002	-0.1182879042	-0.0007438122	-0.06698567059999999	0.018849555100000002	0.11495759369999999	0.1134247617	0.0365449	0.1221646	0.014924189493160003	0.0013355297160099998	0.000456595	-0.006047675000000001	3.657437290562501e-05	2.08478994025e-07	0.0447092	0.03729613	0.0013910013129768998	0.00199891256464	0.00157135	0.001985386	3.941757568996e-06	2.4691408225e-06	0.0008673119999999999	0.0005775859999999999	3.3360558739599993e-07	7.522301053439999e-07	-0.00337561	-0.00017808999999999967	1.13947428721e-05	3.171604809999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4495708.0404904885	-8119.718214702792	65929823.886176296	20211390785330.83	7046058.413534967	-200925.6443428453	49646939166946.9	40371114554.58756	4410580.3764644535	12457.25094856508	155183101.19552562	19453219257253.32	4398720.331578598	6730899.939313033	1.420226	71.83165	0.368495308	0.19289	0.0510145715	0.008755107600000001	-0.1656706143	-0.006351386999999999	-0.1592652312	0.0602274654	-0.0698297202	0.1148955295	0.0620354375	0.10562019269999999	0.1098381009	-0.1159603431	0.0796389165	-0.1468212304	0.017457674	-0.0823883675	0.0023955433	0.0032014656	0.025054116600000002	-0.0342941721	-0.1354875064	0.060698361799999996	-0.0402178577	0.0064460853	-0.0194044951	0.1512782838	0.171997895	0.0111780801	-0.0689063157	-0.1204221143	-0.0637813286	-0.10437425759999999	0.1060304743	0.1138574973	-0.0759460399	0.1384376261	-0.0165482727	0.09417294109999999	0.0022490846	-0.0012231252	-0.0232667856	0.0361028717	0.12342413519999999	-0.059009130099999994	-0.029443591600000006	-0.0292366423	0.0318432702	0.1481431768	0.1511417151	0.0414423753	0.1147048067	0.1124192083	-0.0819099	-0.1184548	0.01403153964304	0.006709231718009999	0.0006309530000000001	0.00017435800000000005	3.040071216400002e-08	3.9810168820900007e-07	-0.0199479	-0.06465710000000001	0.00418054058041	0.0003979187144100001	-0.000376855	-0.001948205	3.795502722025e-06	1.42019691025e-07	-0.000263124	-0.001130436	1.2778855500959995e-06	6.923423937599999e-08	-0.00275007	0.00062554	7.562885004899998e-06	3.9130029159999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4450122.925159465	-45585.11533102394	2078002739.742753	19803594049029.83	7241872.346262057	195813.93272709008	52444715079555.12	38343096250.04936	4356623.603382667	-53956.77308178693	2911333361.3994465	18980169221550.97	4344989.9229437765	6663469.672352423	1.575645	79.692368	0.3882820970000001	0.20087	-0.1120526173	-0.0770199553	0.0675666379	0.0338046446	0.0163199651	-0.0700483302	0.13604132230000002	-0.156348606	0.1890713971	-0.21544189670000002	0.0226371654	-0.1379464516	0.5019688517	-0.0329367697	-0.0870376905	0.4514172626	-0.005726525400000001	0.006810876800000001	-0.13726415150000001	-0.2838145776	0.17025351960000001	0.1798882688	0.0447131517	-0.0937878547	-0.0356275356	-0.1211366224	-0.0361703997	-0.0062951561	0.13412380699999998	0.1539344007	-0.18761453079999998	0.2069441384	0.0148205399	0.1690179104	-0.4984355362	0.0418961644	-0.0396959359	-0.4317561784	0.0336913915	-0.061987433700000004	0.1618147915	0.2929290999	-0.18525108269999999	-0.1731819446	0.0279707075	0.1196907961	0.019398264199999998	-0.1158038968	-0.032252377799999996	-0.0010940741	0.1144017065	0.1112164334	0.0188794	0.1007893	0.01015848299449	0.0003564317443600001	0.008961	0.008330047	6.938968302220899e-05	8.0299521e-05	0.08172589999999999	0.10167380000000001	0.010337561606440001	0.006679122730809999	0.00159535	0.001972205	3.889592562024998e-06	2.5451416225e-06	0.00115968	0.001422804	2.024371222416e-06	1.3448577024e-06	-0.00290484	-0.00015477000000000025	8.438095425600001e-06	2.3953752900000082e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4411564.477131433	-38558.44802803174	1486753914.3304243	19461901135887.934	7284273.982415595	42401.63615353778	53060647450896.75	1797898748.497002	4323751.3789218515	-32872.22446081508	1080583141.0022092	18694825986728.613	4313167.3668948915	6836421.136027108	1.583976	80.113754	0.4040114	0.197247	0.0917261236	-0.0246945158	-0.12188028470000001	-0.085173722	-0.1024992416	0.0722801207	0.20069800510000002	-0.1436887144	0.0346683726	0.3006170017	-0.0631794193	0.07005719490000001	0.13565718599999999	0.143588656	0.0304330642	0.16374768039999998	0.130338905	-0.13221195759999999	0.023067531000000002	0.07540397900000001	0.022827583199999998	0.164275324	0.0112448509	-0.14565449689999999	0.08489049	0.0506216297	0.19325180399999997	0.0488372167	0.19679710179999998	0.1390199116	-0.0454596867	-0.3033669473	-0.064257238	-0.0657561124	-0.1345791671	-0.1270812801	0.07321004589999999	-0.1740378061	-0.1274814017	0.10962853800000001	-0.0097396318	-0.051184351600000004	0.0004296244	-0.162791364	-0.0065378479	0.15984380480000002	-0.0874560623	0.06620603259999999	0.1538593203	0.0122723026	0.1140484259	0.10981854710000001	-0.0629553	-0.08183470000000001	0.006696918124090003	0.003963369798090001	-0.0177204	-0.0266814	0.0007118971059600001	0.00031401257616000004	-0.0187916	-0.10051749999999998	0.010103767806249995	0.00035312423055999993	-0.000454401	-0.0020497510000000003	4.201479162001e-06	2.06480268801e-07	-0.000116335	-0.001276015	1.6282142802249995e-06	1.3533832225e-08	-0.00233105	0.0005737900000000003	5.4337941025e-06	3.2923496410000034e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4386085.241468223	-25479.23566321004	649191449.9813943	19237743745425.36	7293173.608822348	8899.626406752504	53190381288422.79	79203350.17976649	4321066.081243898	-2685.2976779537275	7210823.619223681	18671612078476.496	4309232.227019958	6593228.004557401	1.447014	73.18651599999998	0.3919576000000001	0.205203	-0.1269850556	-0.0542315778	0.0115203356	0.0818412499	0.058397787199999995	-0.0411027755	0.2005912692	-0.18100977769999999	0.0138722128	0.0440424925	0.005122095300000001	0.0253071546	-0.0508964259	-0.0939530342	-0.1282090155	0.0036171503	0.0128917109	-0.0603943956	0.0491329765	-0.0635083001	-0.1276026433	-0.1205302858	-0.0322879656	0.0867928423	0.010714045	0.0046865887	0.08659825289999999	-0.1760292176	0.1980444362	0.1828022812	-0.0222196642	-0.0472192971	0.0045795789	-0.0288505195	0.0484888299	0.0763101127	-0.1394109324	-0.018020617	-0.0199500123	0.0547429084	-0.0430656942	0.0715785999	0.1213833625	0.1189439026	-0.021077967000000003	-0.09370275019999999	-0.0025548882	0.0029506275	0.106359734	-0.13149859449999998	0.1136451198	0.1082280018	0.0225203	0.08547560000000001	0.007306078195360001	0.0005071639120899999	0.0054253	0.023145699999999998	0.0005357234284900001	2.9433880089999997e-05	0.10854200000000001	0.1273336	0.016213845688959998	0.011781365763999999	0.00147489	0.001929291	3.722163762681e-06	2.1753005121e-06	0.0008114179999999997	0.0009277529999999996	8.607256290089995e-07	6.583991707239996e-07	-0.00259406	-0.0002630100000000001	6.7291472836e-06	6.917426010000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437719.522652579	51634.281184355736	2666098993.4251122	19693354561731.83	7631992.131832797	338818.5230104495	58247303900357.73	114797991534.98247	4358355.781829678	37289.700585780665	1390521769.7771711	18995265121008.188	4346807.389957359	7011939.661051664	1.378804	69.73661	0.33165120000000003	0.18977	0.11425543070000001	-0.0355473539	-0.0049539009000000005	-0.1157868934	0.0461803439	0.0369533405	0.073857084	-0.0925906344	-0.058028681299999996	0.2694371128	0.0720286329	0.074008725	0.0754025653	-0.041321460899999995	-0.1656880224	-0.064520672	-0.0245501336	0.1425812789	0.0718939904	-0.0087893034	0.0114334103	0.016571173999999998	-0.0542751842	0.1218558925	-0.11521182869999999	0.0728013044	-0.0325839506	0.05681049780000001	0.0716001072	0.0906651156	0.0449634346	-0.2703134279	0.0714397747	-0.0787497939	-0.0763636936	0.0086922272	-0.1769486659	0.0455694815	0.0282959273	-0.1251643014	-0.0826290257	-0.0099386387	-0.0289403275	-0.01753352	-0.0337955127	-0.1316015647	0.12422882210000001	0.055025250199999994	-0.0304842975	0.0568030721	0.11319196529999999	0.1064475877	-0.0385809	-0.061101199999999994	0.00373335664144	0.00148848584481	-0.00531705	-0.01074235	0.00011539808352250006	2.82710207025e-05	-0.0235277	-0.1320697	0.017442405658090004	0.0005535526672900001	-0.00026169	-0.00173658	3.0157100964e-06	6.848165610000001e-08	0.000281789	-0.0005296289999999998	2.8050687764099977e-07	7.9405040521e-08	-0.00230551	0.00028854999999999983	5.315376360100001e-06	8.32611024999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
